cdil,hist_dil,is_grey
0.0005530843701478,0.00862627609835609,False
0.0065916668228603,0.01412053228035584,False
2.292922595471079,2.3878665563726282,False
2.0929689295152856,2.096270071644022,False
3.530726539123778,3.562549368344251,False
0.2004018715080549,0.25637046671343766,False
0.9476364441492308,0.6723740481221969,True
0.0094541165569357,0.04664995409508732,False
0.053981040914821,0.06861293979532307,False
1.087628199202204,1.1816763306573463,False
2.782376795453437,1.8404973035358738,False
8.178724362548788,8.273209812935217,False
0.0360287318543234,0.11148690118849514,False
0.994717219504718,0.9955993345552554,False
14.313427395582412,14.327871985515811,False
1.3512562444962026,1.441871166660989,False
0.6908003985386912,0.6866576059232471,True
0.1631411019147037,0.20934519561651888,False
0.0541929475732959,0.10419699986246977,False
0.1198388855486834,0.17706379896255386,False
21.9611424775822,21.719634809354908,True
13.326137495848554,12.91910312970814,True
0.9919185209786338,0.9789645488889946,True
18.224842245101296,17.241128022515177,True
4.408942615437379,4.398229827136718,False
17.3737960810362,17.236806652244326,True
0.0005530843701478,0.03294483690026384,False
0.7705081368316173,0.7667282340364395,True
11.14662902690136,11.046240758996126,True
0.1303680674398034,0.1912631235213449,False
0.7262260600022141,0.4671956902807559,True
24.90866821653936,24.826109516216484,True
4.50711909429924,4.49430379554559,False
6.330953171703753,6.220047276690849,True
8.38591829956825,8.130829292022193,True
0.885641536588066,0.8167576600902683,False
0.0005530843701478,0.0074658046629900165,False
0.0005530843701478,0.008155114280190223,False
5.35536366655596,4.539150293577312,False
7.358535318822049,7.606981574954344,False
0.2093502604955421,0.3269053397117969,False
0.5108357091834137,0.5771424678931862,False
0.0121836393223685,0.03244857041910276,False
0.0388395548244564,0.10216431108223056,False
5.148979598176108,5.14730279780735,False
9.112421122550648,8.627795119539563,True
1.5323585106090762,1.6325762184300272,False
0.0346725818792371,0.10574170278114914,False
16.19878451185674,16.224845233159343,False
24.81942756504587,24.80529208046617,False
1.036200597808037,0.9178188327029625,True
11.852374626369976,11.450729322751561,True
0.6642311524410495,0.6580227998740094,True
8.025606672585605,8.004278289689939,False
0.0541712308364078,0.202751524373471,False
0.091915669535659,0.15011944387107257,False
0.003634192397193,0.011802688348617307,False
4.564512442984689,4.579862196633546,False
17.788940551311853,17.741153682951413,True
0.0015100434891618,0.04828708584887331,False
0.0502845648420064,0.06550103663858758,False
1.0111091796038003,1.0118146677091806,False
0.8679287058563045,0.8596313261937474,True
0.0054248737101912,0.014397457094017185,False
0.0076697512422839,0.08282307732595307,False
0.006471263758168,0.01518560787372017,False
23.351876453005644,23.189668718858137,True
2.407837927598804,2.330541727591748,True
0.0265833345791157,0.04017436243859013,False
24.099136499501824,22.066294407875844,True
9.368963106680004,9.70941449635551,False
0.9122107826857078,0.9077201799508134,True
0.0199361417337169,0.042837130370115384,False
0.0033282294867149,0.04243465427497617,False
0.0020646808848837,0.013750698213772172,False
0.6553747370751688,0.5878717637814906,False
0.036646409665889,0.11137255530804158,False
2.0108086835727232,2.0681518486167763,False
0.0668852661925539,0.09508957030088722,False
0.9564928595151112,0.9442670887080971,True
0.7262260600022141,0.673668866358083,False
19.09388685886455,19.045849777068632,False
21.33842577216872,21.218458863890497,True
4.981733643307871,4.78953167126649,True
0.3751975442440087,0.4540827728538859,False
0.0744294151926452,0.12440206384586316,False
0.6465183217092881,0.6011704120649651,False
0.0005530843701478,-0.0034371281153289246,False
0.2100831069188418,0.34614567188879963,False
0.0986918323309356,0.1303502544150283,False
24.90866821653936,24.854346247683882,True
0.0156891078282601,0.1354401779996346,False
5.563465284034059,5.574829726653745,False
0.9033543673198272,0.845088348051938,False
1.0486756653484055,1.1349435304733235,False
0.3800707178918406,0.46621663715248957,False
0.0570650647068038,0.0736074696857596,False
11.852374626369976,11.548330351664063,True
0.0251934422082313,0.04239591257562622,False
1.3373187202479797,1.338940563252955,True
0.014490769479415,0.1132915618887167,False
0.1372781054701077,0.18419516782306022,False
0.5830966959534465,0.6401877526330093,False
0.0469660422334802,0.056160017688543284,False
0.0036661616426857,0.03979689705976286,False
0.0172506534028256,0.045581572663446424,False
19.15891730322152,19.075261690298756,True
0.0273690629584569,0.0644508885211077,False
0.0461423685300175,0.07122596392398423,False
0.2824834030372004,0.35439281153844915,False
0.5628403195197254,0.6350616071175801,False
2.739953503819329,2.621177885630149,True
0.3610304477281427,0.3328138092349585,False
12.03918963799402,11.911637090750775,True
0.0566809598000123,0.08543319123799623,False
2.636167386250415,2.617955735227028,True
0.0018670099659244,0.01114304177106179,False
8.199103287944205,7.87024330494625,True
8.676519428761207,8.352090336358202,False
24.099136499501824,23.930608553098807,True
6.590756605506667,6.593526922557947,False
0.0172288858244139,0.02348587456096707,False
6.912155430089672,6.249656970162879,False
0.0244625790789979,0.057636089218390474,False
0.0439232757960893,0.07652946154631088,False
6.227167054134839,6.2054163949886165,True
0.0452249707541871,0.07210698114937864,False
0.6376619063434075,0.6088817870198108,True
6.404905935838075,6.6967207748253195,False
0.2151154783345096,0.29390962213395855,False
0.7616517214657367,0.7554575010550543,True
24.86098610249513,24.859828831645366,False
0.9143109454201463,0.9210573443834222,False
0.7363861761763281,0.7531966605724869,False
0.9927062114315433,1.1925379560122464,False
0.0622727039774913,0.08566125897964169,False
11.643170543723556,11.61725959756408,False
0.0143217997789862,0.08716382877129902,False
0.6057350776999967,0.6071350396250327,False
9.19252867063296,9.456169857061102,False
0.5165891434606167,0.5558008071961362,False
0.0013850276322419,-0.0048918374416260235,False
0.154553958744736,0.23718890811259064,False
9.542593326887204,9.546618140555116,False
0.0876900858928246,0.16387196563102657,False
0.7542714239085178,0.7699711819685465,False
0.0127476418499076,0.022641932519391478,False
0.0433813219061979,0.06713353023994822,False
0.6820828467557841,0.6847369262333651,False
12.648220965858457,12.649905033275765,False
15.567917635337096,15.168198916979227,True
0.152879785039586,0.18262329166086777,False
0.7173696446363333,0.6801910451887329,False
0.0022418893942199,0.014959760487058271,False
0.0764573549805372,0.372094010382672,False
0.0005530843701478,0.008979163948888813,False
0.9830621056127532,0.9757396025394607,True
0.779364552197498,0.7607764861447706,True
14.055434428891616,14.051328412782587,False
6.9013647316129765,6.9030352972988425,False
0.005890749376123,0.03902951693240586,False
7.725171998960113,7.719060477567318,False
1.1486305325585742,1.3284467946797367,False
1.821508866584108,2.08515702412039,False
3.885625038554764,3.890798332407204,False
21.9611424775822,20.47312359079632,True
0.0005530843701478,0.00924472706666507,False
0.0737717584729102,0.21662900019609843,False
8.780305546330123,8.424928376749232,True
0.0065314141733037,0.045861517547719166,False
6.227167054134839,5.903235319316021,True
0.8590722904904238,0.7494715330595121,False
18.224842245101296,18.154807888803887,True
23.351876453005644,16.306473605292982,True
0.0013132629308666,0.023723935122301754,False
0.4235419246199755,0.5076001728438491,False
2.609902752264824,2.9510793945817464,False
6.372467618731318,6.313381126607552,True
0.0085674426655347,0.05022293977179593,False
12.246761873131849,12.106218187644238,True
0.3188512254297199,0.37994404656135994,False
0.0066291655269298,0.06306566396346658,False
0.2535565786278244,0.417946436126337,False
1.372744381711502,1.3088747323566539,False
4.525074726004649,4.491312988591473,True
8.302889405513119,8.249044541911879,True
5.438392560611092,5.406816547874356,True
14.623816617640536,14.625608822118116,False
7.265575099634383,7.276152077985229,False
0.5994943704462293,0.5427835840265702,False
0.1901338743849444,0.2656061195742563,False
0.8852752517830368,0.990521407994329,False
0.2995200553108118,0.3553427814391581,False
21.33842577216872,20.91288116692564,True
0.0476929088793173,0.09161925564416629,False
4.877947525738956,4.63503236172225,True
12.818862324066757,12.818437852218917,False
14.318239910710366,14.294850661558836,False
2.5357802201041566,2.5748668036257656,False
1.1070519207350824,1.099227605142374,True
3.6395793285115854,3.627303802341333,False
0.5016082891549886,0.45399182058131604,False
0.0830262241206775,0.09115405392341526,False
24.87049655834126,24.860239694427943,False
0.8147902136610207,0.8095188070513039,True
10.9805712387911,10.946127484355536,True
0.0379295674284066,0.18846901657504755,False
0.0005530843701478,0.034839327139256415,False
0.0005530843701478,0.01897933759970538,False
0.0361208334806996,0.05521353086362815,False
1.57099277883863,1.6860437872157599,False
0.0005530843701478,0.00580674501625103,False
0.0188571885062634,0.05647428539563659,False
0.9487064528461346,1.0956719823163739,False
1.0579726153308466,1.0690615034561581,False
0.6288054909775269,0.595811752028278,False
0.0009542911501235,0.008409470193243063,False
15.802111471141458,15.772531549266917,False
19.657090667552307,19.610283565426027,True
5.159804676582859,5.224359589663969,False
0.0183844190726551,0.053347778247637034,False
0.108951431071762,0.11905835663479636,False
0.0024319005997007,0.05740244972105768,False
0.4476657780476127,0.5163291286090217,False
0.7120968621082594,0.8020147985734716,False
0.0912754358559736,0.12816100691913745,False
2.82298239787446,2.7984670581570943,True
2.4571494012042563,2.6747144141041566,False
0.0211022139476318,0.05582855900596262,False
2.5946529392228497,2.4640242684247484,True
8.884091663899037,8.397968691313515,True
0.2763888904699409,0.3541502534990837,False
0.80593379829514,0.7990530968122258,True
0.0005530843701478,0.00494085834576613,False
3.103176753853615,1.4211561325779856,False
0.0013299824294641,0.009941152274926868,False
2.926768515443374,2.8161540580908393,True
11.369184119690772,11.477745896612271,False
21.930452554071376,21.8961050984479,False
0.0009918041902682,0.01198980036897046,False
4.589536420962048,4.581292195094866,False
0.7335952276407266,0.9325550631323484,False
0.6694638425779583,0.6726176066300902,False
0.0005530843701478,0.009299786193495557,False
0.3115583298086568,0.41968808827620885,False
0.0005530843701478,0.008819060488219732,False
0.0676499914915041,0.12173374468572001,False
2.387080704085021,2.3680723948326015,True
0.1493793369590124,0.15111838641763045,False
6.931127268603842,6.921569243367049,False
0.9830621056127532,0.9779273263264292,True
0.573835929257081,0.6174416673803553,False
2.274266237754075,2.2261572155047222,False
0.9662959179681748,1.017701481606471,False
2.2002656924609765,2.1001218513695017,True
0.7882209675633787,0.7827436641309706,True
1.2841802280526955,1.0153280348601195,True
0.0136824975440666,0.031019507370011856,False
4.711889737628694,4.346080634655886,False
11.665559614745932,11.53608482252711,True
0.0059378322184122,0.020672161890238544,False
4.75340418465626,4.531485072177241,True
15.879275988043837,15.690889665206724,True
15.512398889880703,15.526186956507345,False
0.0286215603256842,0.06929281304470214,False
0.2631498333086547,0.4793027465311219,False
0.7173696446363333,0.6467218221287742,False
0.6377402418720741,0.6698612272524762,False
0.0150210919831754,0.030924816662392607,False
0.2651705913297847,0.34520715640388744,False
0.4066753350346729,0.47020233051572635,False
0.8147902136610207,0.774685010845283,True
7.049270556227961,7.231934007815061,False
9.444536698771172,8.581096574432927,False
1.5452729832497027,1.7540055931063865,False
1.0275041887455083,1.1699979307486466,False
0.2107783826113921,0.2802724421353209,False
0.8236466290269013,0.814232615914321,True
0.0022022105356051,0.011076510700908093,False
3.840889430778148,4.104689774568605,False
23.351876453005644,23.131352599722522,True
0.1322293224655718,0.17755972492687822,False
0.0033278287524717,0.019267250995218088,False
0.9267281325227308,0.9344571446285935,False
7.222131104103073,7.142748410812805,False
0.8028373749093627,0.9004471309960851,False
0.0017595099391857,0.05978150646296165,False
1.3550315509797408,1.3294310395812556,False
0.9871848008382572,1.0608787112225584,False
0.0429383917633299,0.09435538601319082,False
4.525074726004649,4.5095963784249475,True
5.397122274988599,5.879830910116796,False
0.0207144692366009,0.06438060964766668,False
1.0798626905447195,1.2307010113957215,False
4.534115832195401,4.535982962099332,False
0.0630588547275745,0.09830428035141325,False
14.932229494819854,14.94714501410937,False
7.289657227089612,7.300242660128183,False
20.705664660501007,20.710855946766674,False
2.8114285205682776,2.770083303048215,False
0.0382120193070398,0.15035571301989475,False
0.0005530843701478,0.008795946683415018,False
0.0005530843701478,0.011225487595381889,False
0.934794458080798,0.8962453724027083,False
0.0364920446122167,0.0685350729424703,False
