cden,hist_den,is_grey
0.0,27.70598846455854,True
85.53767685099565,85.41445582018824,False
7.547586662598476,6.168945206856734,False
1.0194215740486916,0.9954747375817392,False
41.58919002028655,40.99446455718696,False
1.904321449072761,1.6637353929983463,False
4.757174704089561,4.720755664916093,False
0.0,11.865196784323448,True
2.29477605831208,2.2710546177993467,False
0.0,1.5846251408010184,True
46.67391941604801,46.51320804513084,False
40.98248025168293,40.88031099278796,False
119.63509664627485,120.59789067225759,False
3.404576589214253,3.387563405370594,False
20.715610148344364,20.600297118425466,False
15.650585434620922,15.558924208187069,False
0.0,23.136174119596458,True
13.692204836829331,13.602080139856943,False
4.079299362585259,4.0374071579735,False
21.31642297584026,21.121288930517448,False
52.74635671539281,52.06722198603822,False
0.0,2.8496533314275823,True
4.702795281445022,4.637097238615569,False
0.0,13.976292013786145,True
3.2731537526398773,3.2488760800658056,False
0.0,2.8747067026140027,True
6.921277268285685,6.880957863883768,False
0.0,8.523672613576974,True
9.40215983054032,9.03767550493814,False
0.0,30.777153846903897,True
8.102255721936785,7.248167653776541,False
2.9322326840731248,2.9143493161071894,False
7.958729602122542,7.883553065281357,False
27.81695366981984,27.689312740991124,False
2.7023848934545978,2.6590489743901458,False
0.0,7.387814838433075,True
38.84832204899993,38.77107658515143,False
0.0,0.6584472562787026,True
132.50647637427198,135.28586744612042,False
22.996292460257227,22.806434390117666,False
0.0,0.8626422780246843,True
30.457851230556745,27.960019087466065,False
1.0153890066479856,1.0096403501973503,False
0.9161426233511628,0.9046465200314877,False
18.627544869964737,18.387426536023867,False
2.7807793803966745,2.744971834030493,False
14.47824629712354,13.035258561812697,False
111.49360603545904,111.90516022176561,False
0.8888988010304684,0.8640621856171029,False
21.72182478500736,20.608194810297427,False
1.0538142366945396,1.036553445680662,False
131.4448232328749,132.40410280751303,False
43.4308262145994,42.94476522016827,False
12.380579292158844,11.323367034698268,False
45.23554040338668,44.831367550409986,False
0.9318613708664522,0.9181165020442981,False
4.793398925016661,4.764875691243918,False
2.458350140853265,2.4659939242778632,False
0.7812817487817092,0.0,False
15.658530147775783,13.622798799396204,False
0.0,15.574151530933253,True
4.397839844224179,4.348112165930797,False
0.7845143791086957,0.7569924836718545,False
6.052278483317294,6.009911163054649,False
4.8591084916434575,4.815094571164604,False
5.523589576709091,5.495735578174552,False
0.0,1.2028444467510806,True
0.0,0.0,True
18.155915759890632,16.520971562510724,False
8.433517670631456,7.6507770645620425,False
11.878280639505624,11.826541784035163,False
10.32965594948001,10.220114361414945,False
128.73805075873392,129.2062200314067,False
140.63030123053971,142.44794684652487,False
5.029221152244432,4.358424096973045,False
0.0,22.925624808673426,True
6.870793947998598,6.808352687666117,False
24.8159860915812,44.1061826715996,False
0.0,8.975584385611889,True
14.040104592801022,13.891536559497316,False
0.0,6.526723865317202,True
1.0782143749291435,1.070135585126804,False
0.0,23.0299499096099,True
0.0,60.84955631247468,True
101.65794580960085,101.35988849595168,False
41.2583976157838,40.823938827698285,False
52.74308549290997,52.07252950170103,False
0.0,7.305247743747925,True
14.066385598659572,13.997948159591422,False
0.0,13.602016800234791,True
21.261946875745508,21.054020012992176,False
29.561556590058427,29.383860368643006,False
80.0554467686465,79.47662374101934,False
1.471306191812317,1.456308706141457,False
0.0,5.777708956099959,True
0.0,10.505102459251674,True
0.0,5.7227421245385885,True
18.264124652330985,14.991874752004781,False
9.963280494446124,9.541290534064737,False
2.0121922592158104,1.9817624857426441,False
23.320095761632512,23.16130890920875,False
48.60433800646042,48.091126601527804,False
2.8650301480614364,2.695711893457371,False
0.0,26.232192757831992,True
12.028863109799508,12.068778171034872,False
0.0,5.102715741458999,True
17.149799989009836,16.0804900974246,False
19.09556741053805,17.471877757427446,False
9.800833362245436,9.304172724943218,False
0.0,1.3626042150119555,True
5.127086529921752,5.100289601274593,False
1.081110948632186,1.0613640559733253,False
2.438988147998068,2.4100579448903305,False
30.77058344648595,27.654604268568942,False
0.0,1.0010769648917357,True
0.0,12.648224201508581,True
114.86078794448667,115.65212357039262,False
69.14892109503107,68.92323569737177,False
81.43270097683438,80.97884006290884,False
2.358981544613848,2.3457672803331273,False
157.2398105557866,159.81243094318629,False
4.334004788023847,4.314628621654554,False
69.90690362163049,69.85776261286811,False
84.89396796849248,84.24113903690791,False
1.247904826577219,1.2335937961534844,False
0.6866748794437701,0.6712127021512304,False
3.8342591653479214,3.813378769882829,False
21.381317320475706,20.381545343196706,False
0.0,22.38005582699967,True
7.114244668247515,7.003566429363267,False
19.009225057781283,18.984633339090074,False
6.132881563027004,6.094080480220176,False
30.84992990352357,30.51643477720462,False
14.923773421101924,14.744706171489698,False
24.78366368335619,24.53441807047207,False
3.182080276746748,3.1428831298649644,False
0.0,3.6013076527071184,True
122.55052043777404,122.49353518484433,False
9.23024029070239,9.133799563783201,False
0.0,2.7094402648317555,True
0.0,9.222313899830906,True
52.22833729721616,52.0267810118708,False
0.0,1.000378252486278,True
4.607367428113451,4.572851590624414,False
13.90679620707898,3.7849746072340453,False
4.556501721864599,4.533222900674623,False
0.0,2.9978072084677443,True
16.803970428721296,16.64246946545973,False
26.57686297262377,24.12938751760387,False
7.459763708887084,7.420199321370233,False
5.890602868048064,5.605944323197445,False
5.315069219454488,5.1787903576457035,False
0.8224722634779091,0.813181592365783,False
4.240179243793081,4.205277307115388,False
46.38630799887758,45.87888667877974,False
8.230133862688556,8.207847719559654,False
9.312969678399345,9.230223107436542,False
0.0,2.59287769267729,True
2.81316909161511,2.7703896423575745,False
9.411135127744172,9.173258951704938,False
0.0,1.1815550139091746,True
1.319925134614492,1.2865225157010292,False
3.87609198513216,3.821085454750963,False
34.01873422678992,33.728683971936015,False
0.0,2.2702781840023945,True
0.0,0.8329671711954194,True
0.0,1.1912313000859507,True
5.845455393662033,5.794608923982438,False
5.372951537791492,5.286627259881265,False
0.0,13.492941871157793,True
4.352213616536635,4.322153438447213,False
0.0,4.935833525790072,True
0.0,18.57273761497894,True
20.61254143471638,19.22635185172829,False
15.969656593143831,15.815165002897478,False
139.4400117912775,142.46064343170428,False
0.8271880299028689,0.8103970469463442,False
0.8788849910442,0.8676774568274006,False
5.7352006118374055,5.691582222729199,False
26.76294434799689,26.544896258865798,False
70.7742097910398,70.5845096256136,False
0.0,0.0,True
9.961056206374288,9.734887362154428,False
11.284837172859175,10.935115363106949,False
107.35201861391658,106.46700124262799,False
10.041444993077857,9.895647115812555,False
10.736757141621109,10.636857093198751,False
0.0,0.9680272241196094,True
4.030513818702012,4.014443949743423,False
127.95656921916364,128.97507664900849,False
0.0,25.395421557790648,True
7.217870164560707,7.183095641933652,False
38.12314983592704,38.116731596906256,False
1.6028011231330734,1.5497914495518552,False
12.20967394228634,12.034406500291002,False
32.0448792957963,31.812214273619325,False
37.75249540124485,37.700813141715535,False
1.412265231298535,1.6339022531599658,False
1.6678599376322676,1.6248303390426673,False
18.2464495862322,18.145242621528656,False
0.0,5.483876225497566,True
29.802864951200004,28.612064074630105,False
18.970174535295484,18.758004111947574,False
76.64758226450792,76.36613215894404,False
5.642376003008999,5.340786594762735,False
18.27724314440886,18.104070276472935,False
18.63112955099073,15.654226825256464,False
8.978979369060418,8.366895088799286,False
26.56619791017764,24.76045766992702,False
4.225711088653625,4.199276172234944,False
2.7501477271141965,2.64942952584166,False
4.412111517648882,4.390342421074889,False
7.96526676562448,7.927817019815179,False
1.9162183752800392,1.8783822180879879,False
29.45314544983705,29.386285125941093,False
