A1_phi1,A1_phi2,A1p12D_phi1,A1p12D_phi2
0.878000000000002,10.45274999999997,0.0007499999999999995,1.7902500000000037
0.11224999999999986,1.9627499999999958,0.0,2.2159999999999966
0.004000000000000023,1.3842500000000022,0.0,1.3779999999999997
0.0,1.2739999999999976,0.0,1.0885000000000002
0.0,1.4627500000000004,0.0,1.0300000000000005
0.0,1.4227500000000035,0.0,0.7615000000000003
0.0,1.0407499999999983,0.0,0.8282499999999999
0.0,1.0037500000000006,0.0,1.0089999999999997
0.0,0.6827500000000024,0.0,0.3905
0.0,0.2897499999999996,0.0,0.15224999999999975
0.0,0.3324999999999993,0.0,0.021749999999999988
0.0,0.5175000000000015,0.0,0.001250000000000002
0.0,0.2397500000000007,0.0,0.0009999999999999987
0.0,0.2180000000000002,0.0,0.03800000000000001
0.0,0.21274999999999994,0.0,0.10650000000000001
0.0,0.5077500000000009,0.0,0.09649999999999996
0.0,0.9515000000000018,0.0,0.16775000000000015
0.0,0.6122499999999994,0.0,0.17550000000000004
0.0,0.5605000000000003,0.0,0.08624999999999995
0.0,0.4147500000000003,0.0,0.0012500000000000005
0.0,0.08924999999999979,0.0,0.031999999999999994
0.0,0.0039999999999999905,0.0,0.07825000000000001
0.0,0.14200000000000013,0.0,0.2582500000000002
0.0,0.2722499999999998,0.0,0.47525
0.0054999999999999945,0.4412500000000004,0.0,0.23150000000000004
0.10424999999999988,2.031249999999995,0.0,0.05074999999999981
1.9450000000000014,12.375750000000007,0.0,0.07350000000000005
10.862500000000045,46.706749999999914,0.0,0.02499999999999994
22.535749999999986,76.84375000000001,0.0,0.030750000000000003
25.97200000000002,84.40374999999983,0.0,0.08924999999999983
19.456750000000017,92.00075000000005,0.0,0.48274999999999807
18.599999999999962,94.19399999999989,0.0,0.38475000000000004
19.894250000000024,92.39099999999982,0.0,0.26575000000000054
21.233249999999988,92.54275000000003,0.0,0.48649999999999993
18.016499999999972,83.56175000000002,0.0,0.6449999999999986
8.139749999999989,49.682749999999984,0.0,1.482750000000005
1.3777500000000045,12.864749999999967,0.0,1.9955000000000103
0.061250000000000054,2.369999999999999,0.0,1.8572500000000054
0.00024999999999999973,1.8682499999999973,0.0002499999999999998,2.4022499999999978
0.0,1.299250000000003,0.016749999999999987,4.204750000000005
0.0,1.4272499999999964,0.45675000000000043,7.7064999999999975
0.0,0.8022500000000002,4.441500000000003,31.753750000000018
0.0,0.6169999999999988,10.899250000000016,68.24850000000008
0.0,0.4450000000000004,15.539250000000008,85.0062500000002
0.0,0.43250000000000044,16.670500000000015,87.12599999999992
0.0,0.19900000000000032,17.902500000000046,87.11425000000007
0.0,0.643500000000001,23.377999999999997,80.51450000000003
0.0,1.3739999999999963,24.796999999999965,78.51525000000022
0.0,1.210000000000001,24.61150000000003,77.82149999999983
0.0,0.4657500000000009,24.99000000000008,75.98374999999997
0.0,0.27749999999999936,20.57475000000002,63.92724999999996
0.0,0.7142500000000006,6.755000000000012,28.364999999999956
0.0,0.8465000000000006,0.8227500000000003,5.13525000000001
0.0,0.7815000000000003,0.11850000000000016,1.7162500000000007
0.0,0.38900000000000057,0.020750000000000005,1.2805000000000006
0.0,0.29799999999999965,0.0004999999999999996,0.9692500000000006
0.0,0.06725000000000005,0.0,1.2117500000000005
0.0,0.0017500000000000024,0.0,2.558499999999997
0.0,0.0037499999999999908,0.0,1.5977499999999971
0.0,0.04600000000000001,0.0,1.2875000000000028
0.0,0.16600000000000018,0.0,1.0122500000000008
0.0,0.3255,0.0,0.5542500000000006
0.06750000000000006,1.920000000000004,0.0,0.39600000000000063
2.1132500000000025,13.765999999999966,0.0,0.7235000000000004
9.80624999999999,49.573750000000075,0.0,0.4327500000000012
20.012000000000018,79.90074999999992,0.0,0.08324999999999999
23.062999999999956,87.79075000000016,0.0,0.00575
20.790249999999958,89.75500000000017,0.0,0.0012500000000000013
22.75000000000004,89.24899999999985,0.0,0.007750000000000002
22.929000000000023,87.42324999999978,0.0,0.08574999999999991
21.603749999999966,93.00125000000008,0.0,0.07974999999999996
21.354250000000008,86.20724999999966,0.0,0.02049999999999998
10.175249999999979,55.47824999999961,0.0,0.14474999999999977
2.0392499999999973,17.178499999999907,0.0,0.051000000000000045
0.17999999999999983,3.9119999999999884,0.0,0.040999999999999946
0.006999999999999988,1.4497500000000032,0.0,0.17800000000000013
0.0,1.3035000000000019,0.0,0.30699999999999983
0.0,1.598500000000003,0.0,0.27500000000000013
0.0,1.218000000000001,0.0,0.14625000000000002
0.0,0.5414999999999999,0.0,0.02975000000000004
0.0,0.3712499999999993,0.0,0.022750000000000034
0.0,1.031500000000001,0.0,0.01375
0.0,0.8050000000000007,0.0,0.06924999999999987
0.0,0.8394999999999992,0.0,0.20475000000000024
0.0,0.6572499999999989,0.0,0.3402499999999995
0.0,0.7822500000000012,0.0,0.33924999999999983
0.0,0.4274999999999988,0.0,0.6149999999999998
0.0,0.1222500000000003,0.0,0.9857500000000012
0.0,0.18625000000000005,0.0,1.0624999999999998
0.0,0.37900000000000084,0.0,1.4182500000000018
0.0,0.7037500000000003,0.0,2.0387500000000065
0.0,0.21725000000000008,0.0,1.9132499999999901
0.0,0.10750000000000012,0.0,1.5384999999999953
0.0,0.028000000000000032,0.012500000000000008,2.523499999999994
0.0,0.0025000000000000022,0.46350000000000025,6.507250000000001
0.0,0.12500000000000028,4.8120000000000065,30.04649999999983
0.0,0.2637499999999992,9.493249999999994,70.83399999999978
0.0,0.25424999999999975,10.204750000000018,90.30099999999989
0.0,0.324000000000001,11.49749999999999,91.27474999999998
0.08300000000000018,2.0184999999999995,14.70825,86.1744999999999
1.6664999999999996,15.575499999999998,24.575750000000063,78.80774999999956
10.908250000000033,55.57199999999978,29.666500000000077,75.32974999999996
21.332000000000026,83.72700000000017,23.493499999999962,80.63124999999995
22.944749999999903,89.80725000000007,22.624999999999968,79.72250000000027
23.318999999999974,89.83825000000002,23.275750000000038,58.66025000000002
27.234000000000023,85.39674999999981,10.346249999999994,23.766499999999926
26.367499999999996,85.79924999999994,1.2737499999999997,5.657499999999997
22.097749999999984,93.15499999999984,0.12274999999999973,1.7062500000000056
19.763749999999977,88.76874999999997,0.042499999999999996,1.046000000000003
11.325500000000016,58.413000000000004,0.0027499999999999972,1.0972499999999967
2.344000000000007,17.61850000000004,0.0,1.311750000000003
0.19825000000000023,4.371999999999988,0.0,2.10275
0.019000000000000055,1.5550000000000057,0.0,2.402249999999996
0.0,1.2387499999999998,0.0,2.0675000000000066
0.0,1.4432500000000021,0.0,1.3510000000000049
0.0,1.8437499999999991,0.0,1.131249999999999
0.0,0.8802499999999989,0.0,0.6797499999999985
0.0,0.8765000000000003,0.0,0.4632500000000002
0.0,1.6770000000000007,0.0,0.2690000000000001
0.0,1.42,0.0,0.10050000000000017
0.0,0.6675,0.0,0.019249999999999996
0.0,0.514999999999999,0.0,0.0019999999999999974
0.0,0.1655000000000003,0.0,0.0022500000000000016
0.0,0.1702500000000003,0.0,0.02000000000000001
0.0,0.013500000000000064,0.0,0.3017499999999999
0.0,0.027750000000000098,0.0,0.2947499999999997
0.0,0.1827499999999998,0.0,0.05599999999999999
0.0,0.4932499999999997,0.0,0.015250000000000017
0.0,0.11025000000000025,0.0,0.006999999999999998
0.0,0.029999999999999943,0.0,0.01824999999999999
0.0,0.0004999999999999998,0.0,0.1635
0.0,0.0012500000000000011,0.0,0.14825000000000002
0.0,0.15424999999999947,0.0,0.06800000000000007
0.0,0.2487500000000004,0.0,0.1377500000000001
0.0,0.16425000000000073,0.0,0.05799999999999998
0.0017499999999999996,0.2644999999999999,0.0,0.06149999999999998
0.08824999999999986,1.965,0.0,0.03649999999999992
2.022750000000003,15.472250000000013,0.0,0.12075000000000001
10.497500000000013,58.03974999999975,0.0,0.312
19.054499999999972,87.76550000000017,0.0,0.15625000000000025
22.080000000000013,93.12049999999986,0.0,0.2942500000000001
23.49575000000002,92.32150000000016,0.0,0.5902499999999989
27.490000000000045,86.68825000000004,0.0,1.2937500000000004
26.432000000000002,86.5459999999999,0.0,1.1120000000000023
24.728249999999974,90.06249999999996,0.0,1.0380000000000023
19.800000000000033,85.63525000000008,0.0,1.3792499999999976
11.434249999999977,61.7542499999999,0.0,2.3447499999999906
1.93725,23.752250000000046,0.0007499999999999988,1.1715000000000002
0.15600000000000017,5.032499999999998,0.03525000000000007,1.0374999999999988
0.013999999999999988,1.4087500000000028,0.33725000000000055,4.165000000000005
0.0,0.8927499999999992,2.178250000000004,23.496749999999903
0.0,0.9882499999999987,5.724749999999998,70.13075000000012
0.0,1.0692499999999996,9.986750000000018,91.04400000000012
0.0,0.7372500000000002,12.570500000000003,90.47875000000015
0.0,0.8554999999999984,17.71250000000001,83.21350000000017
0.0,0.8515000000000001,26.563500000000012,76.67724999999997
0.0,1.096250000000002,28.84249999999999,75.29349999999985
0.0,0.4087500000000008,22.215750000000025,82.80899999999981
0.0,0.7455,22.239500000000042,77.74875000000011
0.0,0.6010000000000013,20.39050000000002,58.23724999999979
0.0,0.2935000000000003,8.310000000000027,22.506249999999923
0.0,0.03475000000000003,1.933000000000001,5.163000000000016
0.0,0.10450000000000002,0.4504999999999999,1.9074999999999984
0.0,0.27125,0.1957499999999998,1.1245000000000003
0.0,0.2772500000000005,0.022499999999999985,1.1010000000000002
0.0,0.02949999999999992,0.0,1.5887500000000003
0.0,0.0029999999999999983,0.0,2.669249999999989
0.0,0.005749999999999997,0.0,2.5999999999999854
0.0,0.0012500000000000011,0.0,1.8369999999999997
0.0,0.08324999999999999,0.0,2.3779999999999974
0.0,0.35224999999999956,0.0,1.8245000000000087
0.0,0.446499999999999,0.0,0.8822499999999976
0.0,0.9144999999999973,0.0,0.5940000000000001
0.06924999999999973,3.0082500000000043,0.0,0.17549999999999982
1.8917500000000003,15.85124999999996,0.0,0.14575000000000027
10.915750000000022,56.801999999999744,0.0,0.08450000000000002
20.520749999999985,85.90175000000015,0.0,0.0029999999999999983
24.04600000000002,90.76300000000033,0.0,0.0017499999999999985
23.270500000000016,90.69225000000004,0.0,0.004250000000000007
26.710750000000047,86.4094999999998,0.0,0.08775000000000001
26.164750000000012,85.38449999999982,0.0,0.18249999999999988
20.805000000000007,92.69674999999987,0.0,0.1205
14.591999999999983,88.89175,0.0,0.1095000000000001
6.855750000000004,58.52000000000018,0.0,0.010000000000000004
0.9512499999999978,19.3845,0.0,0.0037500000000000003
0.1007500000000001,3.8527500000000074,0.0,0.03500000000000004
0.037249999999999985,0.8512500000000004,0.0,0.21375000000000016
0.0,0.6715000000000015,0.0,0.3469999999999999
0.0,0.9932499999999953,0.0,0.10600000000000012
0.0,0.7509999999999983,0.0,0.02574999999999995
0.0,1.2125000000000012,0.0,0.041500000000000016
0.0,1.3295000000000012,0.0,0.028499999999999973
0.0,1.3097499999999989,0.0,0.11574999999999976
0.0,0.6597500000000001,0.0,0.044
0.0,0.1530000000000002,0.0,0.2617500000000001
0.0,0.47274999999999995,0.0,0.3369999999999997
0.0,0.25,0.0,0.42624999999999985
0.0,0.07825000000000021,0.0,0.6472499999999997
0.0,0.15625000000000014,0.0,1.256999999999999
0.0,0.299,0.0,1.5455000000000005
0.0,0.45325000000000043,0.0,1.9555
0.0,0.3734999999999999,0.0004999999999999989,1.4124999999999999
0.0,0.1612499999999999,0.014999999999999979,0.8652499999999996
0.0,0.033500000000000044,0.5317499999999991,2.9022500000000084
0.0,0.006499999999999995,1.9104999999999972,19.646250000000013
0.0,0.038500000000000006,5.347250000000006,65.98749999999998
0.0,0.5002499999999999,12.011000000000008,88.38949999999991
0.0,0.6504999999999989,15.070499999999983,90.2467499999998
0.0,1.5102499999999976,17.720500000000015,85.59349999999992
0.05624999999999992,3.153500000000002,22.807500000000044,79.59775000000008
1.4474999999999998,14.101250000000014,26.791749999999976,76.78649999999979
10.66275,52.88749999999989,22.76275000000006,81.44924999999982
23.28424999999998,81.75050000000016,20.330250000000003,76.28650000000022
25.24400000000008,89.26699999999967,14.174,59.414250000000116
20.143250000000023,94.15050000000024,5.216999999999998,22.86524999999999
22.656749999999935,90.88200000000006,1.1299999999999994,4.616000000000002
23.577749999999952,86.74974999999995,0.8317500000000004,1.7202500000000018
20.616249999999983,90.12650000000012,0.4870000000000009,1.3790000000000016
13.913999999999957,89.16400000000009,0.05350000000000013,1.3807500000000006
5.889000000000004,58.11674999999986,0.0,1.875500000000001
1.2857500000000026,16.28624999999998,0.0,2.815250000000003
0.1587500000000002,2.6720000000000064,0.0,3.0362499999999932
0.018749999999999992,1.1592499999999968,0.0,2.048250000000002
0.0,0.9382499999999997,0.0,2.4997499999999975
0.0,1.238749999999999,0.0,1.5959999999999996
0.0,1.1740000000000013,0.0,0.4622500000000013
0.0,1.5547500000000019,0.0,0.5507499999999995
0.0,1.3210000000000004,0.0,0.30274999999999946
0.0,0.6985000000000009,0.0,0.22324999999999975
0.0,0.4289999999999998,0.0,0.056499999999999974
0.0,0.3097500000000002,0.0,0.005749999999999996
0.0,0.24624999999999994,0.0,0.005499999999999998
0.0,0.1749999999999999,0.0,0.051000000000000004
0.0,0.3165000000000004,0.0,0.20599999999999985
0.0,0.3330000000000009,0.0,0.22474999999999992
0.0,0.4922500000000003,0.0,0.15424999999999986
0.0,0.44325000000000003,0.0,0.06575000000000004
0.0,0.5634999999999997,0.0,0.006249999999999998
0.0,0.35925000000000046,0.0,0.0004999999999999997
0.0,0.035250000000000066,0.0,0.06849999999999998
0.0,0.00475000000000002,0.0,0.6704999999999989
0.0,0.004250000000000007,0.0,0.3430000000000002
0.0,0.14474999999999993,0.0,0.10525000000000004
0.0,0.1657500000000001,0.0,0.016750000000000004
0.0,0.5985000000000003,0.0,0.010749999999999982
0.04275000000000007,2.398000000000015,0.0,0.0004999999999999996
1.9589999999999992,11.750749999999966,0.0,0.002500000000000007
13.15799999999999,46.27875000000005,0.0,0.07050000000000015
23.97174999999995,79.55399999999983,0.0,0.3512500000000001
22.826999999999998,90.19225000000031,0.0,0.755500000000001
19.015,95.77699999999989,0.0,0.39975000000000005
20.913000000000014,92.46050000000027,0.0,0.5102500000000001
20.550000000000004,89.63200000000003,0.0,1.3350000000000033
22.71775000000005,89.08399999999983,0.0,2.7639999999999962
15.996000000000002,90.21675000000005,0.0,1.519499999999995
7.7737500000000095,62.96150000000024,0.0,1.301249999999995
1.8749999999999976,19.831249999999997,0.002250000000000008,2.945249999999998
0.2382499999999997,3.4680000000000035,0.2725000000000004,6.651500000000012
0.02399999999999999,1.942499999999999,3.1447499999999975,27.312750000000012
0.0,1.3662500000000029,9.44874999999998,68.91274999999972
0.0,1.5292500000000027,14.678500000000007,86.70225
0.0,0.7862499999999988,18.450749999999964,84.43275000000003
0.0,1.0007499999999985,21.626999999999935,83.56500000000001
0.0,0.6865000000000007,21.012249999999987,82.76100000000011
0.0,0.58475,24.76274999999992,79.10600000000011
0.0,0.4577499999999995,30.124500000000005,73.41375000000018
0.0,0.6752499999999987,26.169750000000022,72.30275000000006
0.0,0.5880000000000015,16.61350000000001,59.65675000000012
0.0,0.3152499999999993,5.24425,24.971999999999987
0.0,0.2067500000000009,1.4252500000000008,4.3302499999999835
0.0,0.20974999999999985,0.3885000000000001,1.4477499999999963
0.0,0.2852500000000001,0.07975,1.3620000000000008
0.0,0.20200000000000065,0.002500000000000004,1.6042500000000002
0.0,0.43925000000000164,0.0,1.8719999999999954
0.0,0.2622500000000001,0.0,1.4864999999999993
0.0,0.08425000000000013,0.0,2.8225000000000033
0.0,0.013499999999999974,0.0,2.4207500000000004
0.0,0.00025000000000000044,0.0,1.552500000000001
0.0,0.008499999999999995,0.0,0.9947500000000008
0.0,0.021250000000000022,0.0,0.520249999999998
0.0,0.31024999999999997,0.0,0.4044999999999997
0.058499999999999865,1.7727499999999994,0.0,0.574500000000001
1.6939999999999962,11.23975000000003,0.0,0.5972500000000004
10.414749999999966,47.543,0.0,0.2772500000000001
21.432749999999984,81.98025000000003,0.0,0.14075000000000004
21.45150000000004,91.27925000000016,0.0,0.05624999999999988
21.549749999999978,91.58125000000015,0.0,0.21200000000000002
24.44474999999998,87.76050000000016,0.0,0.29425
21.304249999999993,87.86150000000002,0.0,0.4689999999999999
22.610499999999963,91.4610000000002,0.0,0.6750000000000004
19.160499999999985,91.25550000000014,0.0,0.28475000000000006
11.458749999999998,66.38575000000031,0.0,0.1395000000000003
3.0377500000000057,25.206749999999946,0.0,0.05599999999999995
0.251,4.878750000000002,0.0,0.00125
0.01750000000000002,1.7564999999999962,0.0,0.115
0.0,1.7582500000000003,0.0,0.81825
0.0,1.8759999999999937,0.0,0.43800000000000017
0.0,1.0652500000000027,0.0,0.020000000000000007
0.0,0.9365000000000002,0.0,0.005999999999999994
0.0,0.7187499999999999,0.0,0.0002499999999999999
0.0,1.0380000000000007,0.0,0.003999999999999999
0.0,1.0180000000000002,0.0,0.0987500000000002
0.0,1.0649999999999997,0.0,0.29425000000000023
0.0,0.39924999999999944,0.0,0.49224999999999874
0.0,0.3097500000000002,0.0,0.9339999999999956
0.0,0.20950000000000032,0.0,0.445
0.0,0.06200000000000017,0.0,0.6542499999999983
0.0,0.021750000000000054,0.0,1.8260000000000007
0.0,0.08574999999999994,0.0,3.49224999999999
0.0,0.2097499999999998,0.0,2.6347500000000057
0.0,0.07074999999999998,0.0002500000000000013,3.035500000000006
0.0,0.0612500000000001,0.0347500000000001,4.9907499999999905
0.0,0.0032499999999999946,0.47524999999999984,9.63799999999999
0.0,0.0005000000000000008,3.5715000000000012,32.839750000000066
0.0,0.04475000000000015,11.571499999999984,69.70849999999997
0.0,0.11324999999999986,15.937000000000019,85.10300000000016
0.0,0.10424999999999997,21.531999999999993,82.37650000000026
0.0,0.34899999999999987,23.37124999999994,82.4415000000001
0.09149999999999989,1.7312500000000008,23.90850000000007,80.92625000000011
1.5877499999999996,14.639,22.23475000000005,81.40050000000018
9.771999999999995,54.93100000000026,25.47974999999995,76.2162500000001
20.622750000000032,85.60674999999985,26.663750000000046,72.77249999999982
20.301750000000048,93.8807499999999,20.179250000000003,63.44924999999974
22.94400000000001,93.25899999999989,7.544750000000012,27.904749999999904
27.91524999999997,86.26799999999984,1.4612500000000006,5.057749999999995
25.655749999999927,87.46724999999991,0.16950000000000004,1.5872499999999987
24.99949999999993,89.14575000000006,0.02125000000000001,0.900750000000001
23.58825000000002,86.18249999999979,0.0017500000000000007,1.1062500000000024
13.92725000000001,65.14800000000005,0.0,1.3337500000000027
3.37625,26.260750000000083,0.0,1.6187499999999955
0.3147499999999993,5.679000000000003,0.0,1.6882500000000022
0.005000000000000015,1.8459999999999992,0.0,1.2027499999999984
0.0,1.9172500000000006,0.0,1.0332500000000007
0.0,1.6572499999999977,0.0,0.632999999999999
0.0,1.8135000000000017,0.0,0.5922499999999999
0.0,1.0234999999999965,0.0,0.7544999999999996
0.0,0.7465000000000002,0.0,0.5162499999999999
0.0,1.2155000000000014,0.0,0.228
0.0,1.6835000000000029,0.0,0.09625000000000013
0.0,1.0647500000000008,0.0,0.023750000000000007
0.0,0.40849999999999975,0.0,0.05950000000000005
0.0,0.6105000000000002,0.0,0.48950000000000016
0.0,0.5532500000000008,0.0,0.37899999999999995
0.0,0.08150000000000002,0.0,0.17899999999999971
0.0,0.007749999999999968,0.0,0.22049999999999986
0.0,0.1275,0.0,0.2314999999999999
0.0,0.21624999999999997,0.0,0.25349999999999984
0.0,0.017249999999999956,0.0,0.060750000000000096
0.0,0.003499999999999997,0.0,0.016250000000000014
0.0,0.0002499999999999999,0.0,0.09224999999999996
0.0,0.00625000000000002,0.0,0.3232499999999999
0.0,0.10574999999999975,0.0,0.7090000000000002
0.0,0.4029999999999997,0.0,0.29924999999999996
0.0,0.6300000000000011,0.0,0.05149999999999998
0.00425000000000001,0.7982499999999983,0.0,0.09800000000000007
0.10050000000000035,2.6020000000000003,0.0,0.0025000000000000027
1.6517500000000032,19.045999999999985,0.0,0.0185
8.64200000000001,65.14200000000001,0.0,0.11500000000000019
16.79074999999999,94.7779999999999,0.0,0.5717499999999996
18.958999999999943,97.14949999999989,0.0,0.4787499999999965
22.246250000000025,92.59774999999995,0.0,0.5237500000000019
26.953750000000028,86.54499999999999,0.0,0.5407500000000001
24.38750000000004,86.36249999999987,0.0,0.8752500000000005
25.71675000000002,86.79675000000037,0.0,1.770249999999994
22.772249999999982,84.69400000000009,0.0,3.3147500000000023
13.611499999999998,64.02649999999977,0.0,2.4195000000000046
1.9969999999999979,23.14075000000006,0.0009999999999999992,3.6957500000000088
0.14025000000000026,3.641499999999993,0.032749999999999946,5.163249999999979
0.02299999999999996,1.2302500000000007,0.4819999999999988,10.50150000000003
0.0014999999999999998,1.053500000000001,3.842749999999999,36.75125000000002
0.0,1.0895,9.01475000000002,74.71824999999981
0.0,1.0605000000000004,14.375249999999973,87.8595000000001
0.0,1.1259999999999997,18.605000000000032,84.55475000000003
0.0,0.674500000000002,21.534250000000032,82.44625000000025
0.0,0.6612499999999994,25.817750000000007,78.27125000000024
0.0,0.8552499999999998,24.26025000000005,78.31850000000009
0.0,0.7134999999999985,23.394750000000005,79.94150000000015
0.0,1.1410000000000022,25.51999999999997,75.67974999999993
0.0,0.9904999999999978,19.73999999999993,62.673
0.0,0.49050000000000166,9.050250000000004,27.562750000000143
0.0,0.07524999999999984,2.1122500000000013,5.7535000000000105
0.0,0.048250000000000036,0.3085000000000001,1.569999999999999
0.0,0.18149999999999958,0.04425000000000003,0.7797499999999995
0.0,0.12299999999999994,0.0035,0.8127499999999998
0.0,0.002750000000000003,0.0,1.0770000000000004
0.0,0.002500000000000004,0.0,1.6057499999999978
0.0,0.0019999999999999974,0.0,1.4729999999999983
0.0,0.07975000000000006,0.0,1.114499999999997
0.0,0.483000000000002,0.0,1.0752500000000036
0.0,0.7359999999999982,0.0,0.6067500000000005
0.0017500000000000059,1.0587499999999994,0.0,0.4627500000000004
0.03900000000000008,3.235749999999989,0.0,0.5275000000000007
1.8077499999999977,17.63399999999997,0.0,0.5129999999999998
10.840499999999997,60.87700000000012,0.0,0.3290000000000003
18.340999999999983,93.04850000000008,0.0,0.09575000000000007
20.958500000000004,94.73825000000014,0.0,0.009500000000000022
20.380750000000024,93.31174999999996,0.0,0.22974999999999993
25.047500000000017,87.92900000000006,0.0,0.5295000000000002
26.332500000000046,85.39574999999992,0.0,0.35275
25.369500000000045,86.21524999999984,0.0,0.0725
17.857999999999965,86.95350000000002,0.0,0.016749999999999984
10.86325000000001,60.99275000000011,0.0,0.193
1.903500000000003,18.209500000000006,0.0,0.18724999999999983
