phi1,phi2,demixing
0.48057142857142865,0.0,0.021955
0.424285714285715,0.0,0.021955
0.4988571428571431,0.0,0.021955
0.45285714285714335,0.0,0.021955
0.4162857142857141,0.0,0.021955
0.8831428571428565,0.0,0.021955
1.0117142857142862,0.0,0.021955
0.8445714285714283,0.0,0.021955
0.7857142857142871,0.0,0.021955
0.8971428571428571,0.0,0.021955
1.02342857142857,0.0,0.021955
0.8642857142857155,0.0,0.021955
0.8185714285714285,0.0,0.021955
1.3014285714285685,0.0,0.021955
1.6920000000000022,0.0,0.021955
1.6848571428571426,0.0,0.021955
2.0457142857142836,0.0,0.021955
2.2782857142857105,0.0,0.021955
2.360285714285714,0.0,0.021955
2.392571428571432,0.0,0.021955
1.8177142857142885,0.0025714285714283215,0.021955
2.675142857142857,0.12485714285713709,0.021955
7.956285714285707,2.563142857142917,0.021955
25.01428571428571,17.267714285714316,0.021955
45.562285714285785,37.634571428571256,0.021955
51.58914285714283,45.88028571428595,0.021955
48.29600000000005,50.24085714285715,0.021955
46.454571428571406,51.116285714286,0.021955
47.130857142857145,49.7031428571428,0.021955
46.53257142857145,49.72114285714291,0.021955
47.40142857142854,52.15885714285701,0.021955
47.903714285714315,51.72457142857144,0.021955
39.477714285714264,45.52571428571426,0.021955
18.54028571428573,18.646285714285625,0.021955
3.34600000000001,2.12999999999999,0.021955
1.0877142857142845,0.25400000000000134,0.021955
0.9094285714285699,0.056285714285715334,0.021955
1.111428571428571,0.0008571428571413394,0.021955
1.143428571428575,0.0,0.021955
1.065428571428569,0.0,0.021955
0.9137142857142845,0.0,0.021955
0.5688571428571431,0.0,0.021955
0.37114285714285783,0.0,0.021955
0.5819999999999995,0.0,0.021955
0.4731428571428572,0.0,0.021955
0.4057142857142851,0.0,0.021955
0.39571428571428585,0.0,0.021955
0.6617142857142851,0.0,0.021955
0.5871428571428593,0.0,0.021955
0.5617142857142862,0.0,0.021955
0.3957142857142854,0.0,0.021955
0.20542857142857132,0.0,0.021955
0.28142857142857175,0.0,0.021955
0.2754285714285711,0.0,0.021955
0.39971428571428586,0.0,0.021955
0.5314285714285722,0.0,0.021955
0.47400000000000087,0.0,0.021955
0.3882857142857145,0.0,0.021955
0.3822857142857149,0.0,0.021955
0.5077142857142853,0.0,0.021955
0.571428571428572,0.0,0.021955
0.4568571428571424,0.0,0.021955
0.5217142857142871,0.0,0.021955
0.7151428571428591,0.0,0.021955
0.6937142857142851,0.0,0.021955
0.7719999999999986,0.0,0.021955
0.8314285714285723,0.0,0.021955
0.8634285714285721,0.0,0.021955
0.8151428571428576,0.0,0.021955
0.9525714285714322,0.0,0.021955
1.306857142857143,0.0,0.021955
1.291714285714286,0.0,0.021955
1.5014285714285673,0.0,0.021955
1.8779999999999983,0.0,0.021955
1.9640000000000053,0.0,0.021955
1.8894285714285748,0.0,0.021955
2.2759999999999962,0.0,0.021955
2.0465714285714416,0.02685714285712856,0.021955
2.695142857142856,0.2568571428571484,0.021955
7.772571428571438,2.988285714285708,0.021955
25.571714285714293,17.70257142857143,0.021955
45.56857142857142,38.48342857142862,0.021955
48.903999999999925,47.54971428571447,0.021955
46.36057142857148,51.61228571428566,0.021955
45.50828571428576,53.166571428571174,0.021955
48.02914285714288,48.86428571428566,0.021955
47.476857142856986,47.79114285714299,0.021955
47.11200000000003,49.80542857142843,0.021955
45.088571428571385,52.91028571428575,0.021955
37.83199999999993,48.39800000000028,0.021955
20.897142857142885,22.572857142857075,0.021955
4.870571428571436,3.1837142857142955,0.021955
1.152857142857143,0.21514285714285547,0.021955
0.7428571428571432,0.006857142857143706,0.021955
0.7551428571428574,0.0,0.021955
1.1359999999999977,0.0,0.021955
0.9088571428571433,0.0,0.021955
0.9757142857142859,0.0,0.021955
0.6351428571428578,0.0,0.021955
0.5294285714285711,0.0,0.021955
0.6497142857142881,0.0,0.021955
0.5082857142857145,0.0,0.021955
0.413428571428571,0.0,0.021955
0.4471428571428568,0.0,0.021955
0.6745714285714282,0.0,0.021955
0.4542857142857139,0.0,0.021955
0.4045714285714291,0.0,0.021955
0.3785714285714278,0.0,0.021955
0.2468571428571429,0.0,0.021955
0.28971428571428587,0.0,0.021955
0.2351428571428572,0.0,0.021955
0.17771428571428563,0.0,0.021955
0.3545714285714287,0.0,0.021955
0.3545714285714282,0.0,0.021955
0.4405714285714289,0.0,0.021955
0.32485714285714257,0.0,0.021955
0.40285714285714297,0.0,0.021955
0.5082857142857142,0.0,0.021955
0.6891428571428574,0.0,0.021955
0.5322857142857129,0.0,0.021955
0.5800000000000005,0.0,0.021955
0.6899999999999995,0.0,0.021955
1.0380000000000016,0.0,0.021955
0.9231428571428573,0.0,0.021955
0.9620000000000004,0.0,0.021955
1.1528571428571406,0.0,0.021955
1.0754285714285754,0.0,0.021955
1.28285714285714,0.0,0.021955
1.2080000000000009,0.0,0.021955
1.4182857142857201,0.0,0.021955
1.4297142857142853,0.0,0.021955
2.2231428571428564,0.0,0.021955
2.1414285714285666,0.0,0.021955
2.1957142857142835,0.0,0.021955
2.1245714285714348,0.0071428571428472625,0.021955
2.668857142857137,0.26400000000000656,0.021955
6.526571428571414,2.9168571428571393,0.021955
23.995428571428533,16.573428571428536,0.021955
44.884857142857314,39.05828571428559,0.021955
50.106571428571364,47.51428571428571,0.021955
47.47000000000016,50.14314285714286,0.021955
46.27199999999997,52.534857142857405,0.021955
48.40085714285724,47.698571428571476,0.021955
45.6905714285714,49.91371428571447,0.021955
39.8365714285715,54.87171428571442,0.021955
40.27342857142849,56.28114285714311,0.021955
40.65685714285715,50.30142857142844,0.021955
25.853428571428605,29.44942857142846,0.021955
7.397428571428594,7.0131428571427845,0.021955
1.7557142857142871,0.5997142857142846,0.021955
1.032285714285714,0.057142857142858314,0.021955
0.9128571428571427,0.0,0.021955
0.9068571428571441,0.0,0.021955
1.0177142857142836,0.0,0.021955
0.7659999999999998,0.0,0.021955
0.5968571428571422,0.0,0.021955
0.6477142857142871,0.0,0.021955
0.6714285714285737,0.0,0.021955
0.5622857142857141,0.0,0.021955
0.5194285714285712,0.0,0.021955
0.4837142857142848,0.0,0.021955
0.5657142857142855,0.0,0.021955
0.45542857142857107,0.0,0.021955
0.40257142857142836,0.0,0.021955
0.3614285714285723,0.0,0.021955
0.20571428571428618,0.0,0.021955
0.14714285714285735,0.0,0.021955
0.23057142857142876,0.0,0.021955
0.2762857142857144,0.0,0.021955
0.3011428571428571,0.0,0.021955
0.310285714285714,0.0,0.021955
0.40142857142857197,0.0,0.021955
0.519714285714285,0.0,0.021955
0.46914285714285686,0.0,0.021955
0.3920000000000002,0.0,0.021955
0.40542857142857164,0.0,0.021955
0.7385714285714297,0.0,0.021955
0.6874285714285724,0.0,0.021955
0.7085714285714299,0.0,0.021955
0.7968571428571435,0.0,0.021955
0.8088571428571438,0.0,0.021955
1.6357142857142832,0.0,0.021955
1.781142857142859,0.0,0.021955
1.3985714285714328,0.0,0.021955
1.6182857142857143,0.0,0.021955
1.5291428571428627,0.0,0.021955
1.4902857142857158,0.0,0.021955
1.6799999999999997,0.0,0.021955
2.3965714285714275,0.0,0.021955
2.078571428571434,0.0,0.021955
1.982285714285714,0.0,0.021955
2.6294285714285737,0.0002857142857069555,0.021955
2.481999999999993,0.064857142857147,0.021955
4.646857142857122,2.4788571428571675,0.021955
22.02057142857144,18.394285714285726,0.021955
43.876285714285665,40.04285714285728,0.021955
50.622285714285695,46.64771428571433,0.021955
46.648571428571515,51.153142857142875,0.021955
46.553714285714314,51.69828571428563,0.021955
49.680285714285674,47.39800000000024,0.021955
46.198571428571384,50.623714285714165,0.021955
41.10685714285704,56.606285714285576,0.021955
39.081142857142794,57.97571428571452,0.021955
41.05800000000004,51.392571428571465,0.021955
28.45142857142854,29.90828571428577,0.021955
7.827142857142866,8.530000000000049,0.021955
2.1242857142857168,1.121142857142857,0.021955
1.3099999999999998,0.18914285714285575,0.021955
1.3822857142857146,0.0022857142857123807,0.021955
1.252857142857141,0.0,0.021955
1.1125714285714265,0.0,0.021955
0.9422857142857142,0.0,0.021955
0.8919999999999991,0.0,0.021955
0.8128571428571433,0.0,0.021955
0.710857142857144,0.0,0.021955
0.682,0.0,0.021955
0.639142857142858,0.0,0.021955
0.6220000000000012,0.0,0.021955
0.5202857142857137,0.0,0.021955
0.307142857142857,0.0,0.021955
0.2945714285714288,0.0,0.021955
0.2914285714285713,0.0,0.021955
0.29571428571428543,0.0,0.021955
0.1582857142857145,0.0,0.021955
0.29199999999999965,0.0,0.021955
0.3851428571428573,0.0,0.021955
0.32028571428571445,0.0,0.021955
0.2914285714285713,0.0,0.021955
0.4317142857142858,0.0,0.021955
0.4917142857142865,0.0,0.021955
0.39028571428571396,0.0,0.021955
0.4254285714285716,0.0,0.021955
0.5828571428571436,0.0,0.021955
0.6985714285714287,0.0,0.021955
0.7605714285714299,0.0,0.021955
0.6394285714285723,0.0,0.021955
0.6025714285714282,0.0,0.021955
0.8068571428571416,0.0,0.021955
1.1985714285714295,0.0,0.021955
1.5928571428571432,0.0,0.021955
1.437142857142857,0.0,0.021955
1.435428571428575,0.0,0.021955
1.5154285714285718,0.0,0.021955
1.789142857142855,0.0,0.021955
1.894285714285715,0.0,0.021955
2.532857142857147,0.0,0.021955
2.458857142857147,0.0,0.021955
2.399428571428571,0.0,0.021955
2.6905714285714204,0.0,0.021955
2.6431428571428524,0.0800000000000013,0.021955
4.736285714285703,2.3122857142857245,0.021955
20.091999999999953,18.77485714285726,0.021955
43.790571428571354,40.85314285714297,0.021955
50.637714285714345,47.875714285714416,0.021955
48.29028571428571,51.722571428571214,0.021955
47.89314285714292,50.91085714285717,0.021955
50.98514285714285,46.214000000000155,0.021955
48.91742857142846,48.98314285714287,0.021955
43.46228571428576,53.96857142857143,0.021955
42.28257142857145,54.140571428571526,0.021955
41.62942857142849,48.32914285714297,0.021955
25.24457142857144,26.542000000000034,0.021955
6.732857142857138,5.984857142857186,0.021955
2.27228571428572,0.7011428571428516,0.021955
1.4028571428571428,0.12457142857142924,0.021955
1.8074285714285703,0.002857142857145151,0.021955
1.561142857142858,0.0,0.021955
1.1377142857142892,0.0,0.021955
0.8911428571428582,0.0,0.021955
0.9354285714285712,0.0,0.021955
0.665142857142857,0.0,0.021955
0.4740000000000006,0.0,0.021955
0.6394285714285709,0.0,0.021955
0.6214285714285726,0.0,0.021955
0.39914285714285835,0.0,0.021955
0.42514285714285777,0.0,0.021955
0.4722857142857144,0.0,0.021955
0.45142857142857157,0.0,0.021955
0.23942857142857177,0.0,0.021955
0.2562857142857143,0.0,0.021955
0.3008571428571428,0.0,0.021955
0.22914285714285743,0.0,0.021955
0.5211428571428564,0.0,0.021955
0.4042857142857138,0.0,0.021955
0.27714285714285747,0.0,0.021955
0.4294285714285714,0.0,0.021955
0.40028571428571347,0.0,0.021955
0.5480000000000002,0.0,0.021955
0.6274285714285713,0.0,0.021955
0.8605714285714298,0.0,0.021955
1.0462857142857132,0.0,0.021955
0.8654285714285713,0.0,0.021955
1.0828571428571419,0.0,0.021955
0.771714285714285,0.0,0.021955
0.5617142857142874,0.0,0.021955
0.8048571428571424,0.0,0.021955
0.9111428571428563,0.0,0.021955
0.8859999999999996,0.0,0.021955
1.431142857142859,0.0,0.021955
1.4097142857142857,0.0,0.021955
1.5494285714285714,0.0,0.021955
1.5785714285714305,0.0,0.021955
2.3557142857142854,0.0,0.021955
2.55485714285715,0.0,0.021955
2.4468571428571373,0.0,0.021955
1.7974285714285716,0.0,0.021955
2.6022857142857148,0.06514285714285432,0.021955
6.419714285714295,1.9571428571428668,0.021955
22.531142857142893,16.938857142857106,0.021955
45.318,39.3008571428572,0.021955
49.187714285714286,48.74828571428581,0.021955
48.215428571428646,52.27428571428567,0.021955
47.43171428571426,51.8211428571428,0.021955
48.76857142857138,49.04457142857164,0.021955
46.04857142857143,51.24657142857132,0.021955
46.89799999999998,52.05371428571421,0.021955
45.60142857142863,52.211142857142605,0.021955
38.95,46.60199999999983,0.021955
19.834857142857132,18.11942857142853,0.021955
3.8617142857142848,2.5185714285714282,0.021955
1.4885714285714295,0.4982857142857147,0.021955
1.0262857142857136,0.17828571428571485,0.021955
1.3782857142857114,0.004285714285711967,0.021955
1.2108571428571437,0.0,0.021955
1.2219999999999984,0.0,0.021955
1.0477142857142867,0.0,0.021955
0.6954285714285717,0.0,0.021955
0.4251428571428572,0.0,0.021955
0.5365714285714294,0.0,0.021955
0.7022857142857143,0.0,0.021955
0.6051428571428579,0.0,0.021955
0.3300000000000009,0.0,0.021955
0.3028571428571421,0.0,0.021955
0.637428571428572,0.0,0.021955
0.4937142857142863,0.0,0.021955
0.28771428571428553,0.0,0.021955
0.20771428571428538,0.0,0.021955
0.28457142857142814,0.0,0.021955
0.29257142857142854,0.0,0.021955
0.42799999999999994,0.0,0.021955
0.35457142857142826,0.0,0.021955
0.364285714285714,0.0,0.021955
0.41999999999999965,0.0,0.021955
0.533714285714287,0.0,0.021955
0.6262857142857151,0.0,0.021955
0.595714285714285,0.0,0.021955
0.5754285714285718,0.0,0.021955
0.5894285714285713,0.0,0.021955
0.636857142857144,0.0,0.021955
0.8185714285714283,0.0,0.021955
0.9828571428571412,0.0,0.021955
1.0094285714285711,0.0,0.021955
1.0382857142857145,0.0,0.021955
0.935714285714286,0.0,0.021955
1.0420000000000005,0.0,0.021955
1.317428571428571,0.0,0.021955
1.5417142857142854,0.0,0.021955
1.3857142857142843,0.0,0.021955
1.6577142857142841,0.0,0.021955
2.212857142857152,0.0,0.021955
3.023428571428579,0.0,0.021955
2.392285714285714,0.0,0.021955
1.6805714285714282,0.0,0.021955
2.6994285714285717,0.03142857142857289,0.021955
7.87914285714285,1.7862857142856599,0.021955
25.559714285714296,16.743999999999925,0.021955
46.71428571428585,39.22199999999985,0.021955
51.628571428571384,46.99914285714288,0.021955
47.76771428571424,50.33971428571439,0.021955
47.28228571428567,50.45800000000016,0.021955
46.4317142857142,49.82142857142866,0.021955
44.21942857142859,51.23742857142871,0.021955
44.99199999999998,52.398571428571756,0.021955
45.450571428571365,53.780285714285895,0.021955
39.927999999999976,47.512285714285866,0.021955
19.525142857142853,19.61085714285712,0.021955
4.9368571428571535,2.57571428571428,0.021955
1.6534285714285741,0.2754285714285755,0.021955
1.1039999999999974,0.015142857142860497,0.021955
0.9062857142857123,0.0,0.021955
1.1408571428571381,0.0,0.021955
0.8325714285714283,0.0,0.021955
0.6691428571428583,0.0,0.021955
0.5837142857142862,0.0,0.021955
0.5739999999999992,0.0,0.021955
0.7305714285714268,0.0,0.021955
0.5562857142857142,0.0,0.021955
0.4582857142857145,0.0,0.021955
0.6108571428571441,0.0,0.021955
0.5719999999999997,0.0,0.021955
0.4591428571428561,0.0,0.021955
0.3277142857142859,0.0,0.021955
0.27999999999999997,0.0,0.021955
0.1860000000000001,0.0,0.021955
0.24714285714285747,0.0,0.021955
0.2017142857142856,0.0,0.021955
0.35800000000000043,0.0,0.021955
0.5542857142857138,0.0,0.021955
0.5882857142857143,0.0,0.021955
0.4019999999999994,0.0,0.021955
0.44514285714285723,0.0,0.021955
0.6908571428571432,0.0,0.021955
0.7985714285714279,0.0,0.021955
0.6114285714285725,0.0,0.021955
0.3760000000000004,0.0,0.021955
0.5968571428571432,0.0,0.021955
0.6251428571428566,0.0,0.021955
0.7531428571428593,0.0,0.021955
1.0308571428571442,0.0,0.021955
1.082000000000003,0.0,0.021955
1.0559999999999996,0.0,0.021955
1.094285714285716,0.0,0.021955
1.2314285714285704,0.0,0.021955
1.37514285714286,0.0,0.021955
1.112571428571431,0.0,0.021955
1.8094285714285772,0.0,0.021955
2.2948571428571385,0.0,0.021955
2.3617142857142794,0.0,0.021955
2.219428571428565,0.0,0.021955
1.7162857142857106,0.0,0.021955
3.029142857142866,0.10542857142856728,0.021955
8.484571428571433,1.7454285714285724,0.021955
27.538857142857065,15.204571428571564,0.021955
48.9805714285713,36.7951428571431,0.021955
52.03799999999995,46.803142857142824,0.021955
46.67971428571428,52.71657142857132,0.021955
44.33914285714286,52.49942857142861,0.021955
44.307428571428666,51.05314285714265,0.021955
43.40028571428577,50.932000000000336,0.021955
45.48342857142855,52.76600000000019,0.021955
43.47628571428569,56.11314285714294,0.021955
39.26885714285723,50.60199999999987,0.021955
22.46142857142857,23.948857142857157,0.021955
6.178285714285716,4.377142857142886,0.021955
1.953142857142854,0.41714285714286453,0.021955
1.0417142857142874,0.019142857142857118,0.021955
0.8965714285714306,0.0,0.021955
1.1005714285714299,0.0,0.021955
0.8622857142857133,0.0,0.021955
0.9125714285714279,0.0,0.021955
0.509714285714286,0.0,0.021955
0.5268571428571431,0.0,0.021955
0.6882857142857146,0.0,0.021955
0.5302857142857141,0.0,0.021955
0.5888571428571436,0.0,0.021955
0.4577142857142856,0.0,0.021955
0.46799999999999936,0.0,0.021955
0.40742857142857164,0.0,0.021955
0.3917142857142858,0.0,0.021955
0.30685714285714233,0.0,0.021955
0.2785714285714285,0.0,0.021955
0.4182857142857145,0.0,0.021955
0.2474285714285719,0.0,0.021955
0.3625714285714286,0.0,0.021955
0.5342857142857144,0.0,0.021955
0.32000000000000006,0.0,0.021955
0.40599999999999975,0.0,0.021955
0.3911428571428573,0.0,0.021955
0.4685714285714286,0.0,0.021955
0.5394285714285718,0.0,0.021955
0.6180000000000003,0.0,0.021955
0.4819999999999997,0.0,0.021955
0.6339999999999985,0.0,0.021955
0.7968571428571433,0.0,0.021955
0.7848571428571446,0.0,0.021955
0.9514285714285708,0.0,0.021955
0.9805714285714306,0.0,0.021955
1.1814285714285695,0.0,0.021955
1.1882857142857144,0.0,0.021955
1.2971428571428563,0.0,0.021955
1.448571428571429,0.0,0.021955
1.4442857142857164,0.0,0.021955
1.859428571428574,0.0,0.021955
2.0574285714285714,0.0,0.021955
1.979428571428567,0.0,0.021955
1.9265714285714255,0.0,0.021955
2.055428571428568,0.0014285714285721999,0.021955
2.625428571428571,0.16542857142856424,0.021955
6.466285714285716,2.5945714285714154,0.021955
24.458571428571464,16.619428571428617,0.021955
45.71228571428582,38.37457142857149,0.021955
50.72400000000006,46.457714285714275,0.021955
46.78771428571427,51.539999999999914,0.021955
44.15971428571431,53.23085714285723,0.021955
42.91000000000012,51.46371428571411,0.021955
41.07228571428566,53.4868571428572,0.021955
39.55285714285717,57.69228571428588,0.021955
42.08542857142863,56.70885714285702,0.021955
39.995714285714456,52.382571428571296,0.021955
26.973999999999965,31.535428571428664,0.021955
8.064285714285708,8.440571428571468,0.021955
1.9634285714285746,0.8134285714285688,0.021955
1.4842857142857147,0.04485714285714022,0.021955
0.838857142857142,0.0,0.021955
0.8448571428571432,0.0,0.021955
0.773428571428571,0.0,0.021955
0.7862857142857133,0.0,0.021955
0.5054285714285714,0.0,0.021955
0.6531428571428581,0.0,0.021955
0.6277142857142858,0.0,0.021955
0.6777142857142859,0.0,0.021955
0.7177142857142846,0.0,0.021955
0.5299999999999999,0.0,0.021955
0.5142857142857149,0.0,0.021955
0.495142857142857,0.0,0.021955
0.4408571428571428,0.0,0.021955
0.4382857142857146,0.0,0.021955
0.364,0.0,0.021955
0.3857142857142862,0.0,0.021955
0.43371428571428616,0.0,0.021955
0.4611428571428568,0.0,0.021955
0.3882857142857145,0.0,0.021955
0.4128571428571423,0.0,0.021955
0.5168571428571437,0.0,0.021955
0.4945714285714285,0.0,0.021955
0.43457142857142833,0.0,0.021955
0.48457142857142926,0.0,0.021955
0.5842857142857146,0.0,0.021955
0.6322857142857148,0.0,0.021955
0.571714285714287,0.0,0.021955
0.6157142857142863,0.0,0.021955
0.7605714285714272,0.0,0.021955
1.0654285714285698,0.0,0.021955
1.3848571428571441,0.0,0.021955
1.4251428571428608,0.0,0.021955
1.1620000000000033,0.0,0.021955
1.1614285714285695,0.0,0.021955
1.2105714285714289,0.0,0.021955
1.166857142857143,0.0,0.021955
1.4934285714285727,0.0,0.021955
2.1074285714285756,0.0,0.021955
2.288571428571425,0.0,0.021955
2.0605714285714276,0.0,0.021955
2.53714285714286,0.002285714285707877,0.021955
2.5717142857142807,0.11942857142857606,0.021955
5.256571428571422,2.1745714285714453,0.021955
22.128857142857147,18.43828571428565,0.021955
43.57428571428582,40.92914285714282,0.021955
51.631142857142855,45.79514285714303,0.021955
48.68257142857138,50.736000000000296,0.021955
46.96428571428561,53.17942857142872,0.021955
45.118571428571414,52.27085714285732,0.021955
43.69714285714289,52.807428571428545,0.021955
40.99285714285716,57.511142857142886,0.021955
39.761714285714454,58.86457142857107,0.021955
40.51828571428577,53.19685714285692,0.021955
29.995999999999942,33.362857142857216,0.021955
9.342571428571436,9.455142857142866,0.021955
2.1945714285714306,1.1377142857142801,0.021955
1.6491428571428572,0.046857142857139676,0.021955
1.1980000000000015,0.0031428571428573754,0.021955
0.9482857142857125,0.0,0.021955
0.7637142857142872,0.0,0.021955
0.8588571428571433,0.0,0.021955
0.4880000000000001,0.0,0.021955
0.5897142857142854,0.0,0.021955
0.7914285714285713,0.0,0.021955
0.7982857142857153,0.0,0.021955
0.7260000000000005,0.0,0.021955
0.5477142857142847,0.0,0.021955
0.6785714285714288,0.0,0.021955
0.4811428571428571,0.0,0.021955
0.34885714285714287,0.0,0.021955
0.34599999999999953,0.0,0.021955
0.31542857142857206,0.0,0.021955
0.29514285714285704,0.0,0.021955
0.4697142857142862,0.0,0.021955
0.549714285714286,0.0,0.021955
0.34057142857142886,0.0,0.021955
0.3634285714285712,0.0,0.021955
0.38828571428571457,0.0,0.021955
0.5428571428571428,0.0,0.021955
0.46085714285714313,0.0,0.021955
0.4248571428571423,0.0,0.021955
0.39457142857142863,0.0,0.021955
0.5285714285714278,0.0,0.021955
0.6388571428571418,0.0,0.021955
0.42942857142857127,0.0,0.021955
0.7720000000000014,0.0,0.021955
1.1440000000000023,0.0,0.021955
1.3211428571428565,0.0,0.021955
1.5219999999999965,0.0,0.021955
1.09657142857143,0.0,0.021955
1.0599999999999987,0.0,0.021955
1.2602857142857145,0.0,0.021955
1.2428571428571447,0.0,0.021955
1.502571428571424,0.0,0.021955
2.2068571428571415,0.0,0.021955
2.5711428571428554,0.0,0.021955
2.427714285714292,0.0,0.021955
2.212285714285712,0.0,0.021955
2.339999999999995,0.0917142857142865,0.021955
4.597142857142856,1.8591428571428463,0.021955
20.351428571428645,18.50914285714283,0.021955
44.64685714285717,43.967428571428684,0.021955
