phi1,phi2,demixing
0.10228571428571426,0.12371428571428601,0.167484
0.056857142857142835,0.03828571428571433,0.167484
0.06314285714285713,0.2688571428571423,0.167484
0.39714285714285724,0.2691428571428568,0.167484
0.2262857142857143,0.13514285714285695,0.167484
0.09857142857142862,0.22628571428571448,0.167484
0.36571428571428644,0.4182857142857136,0.167484
0.37085714285714283,0.4611428571428575,0.167484
0.3594285714285712,0.5245714285714281,0.167484
0.47571428571428603,0.5562857142857132,0.167484
0.39857142857142924,0.4485714285714282,0.167484
0.1814285714285715,0.7305714285714289,0.167484
0.22628571428571428,1.04657142857143,0.167484
0.31400000000000017,0.9819999999999988,0.167484
0.2514285714285715,1.0522857142857125,0.167484
0.1631428571428571,1.2977142857142883,0.167484
0.26971428571428574,1.228571428571428,0.167484
0.3414285714285711,1.4920000000000035,0.167484
0.31342857142857145,1.3714285714285717,0.167484
0.21028571428571471,1.2259999999999998,0.167484
0.3420000000000001,1.5545714285714298,0.167484
0.47599999999999903,1.5702857142857156,0.167484
0.5468571428571418,2.4325714285714337,0.167484
1.5105714285714285,6.673142857142871,0.167484
11.160571428571469,22.90342857142861,0.167484
57.28771428571435,35.58999999999997,0.167484
108.63714285714278,21.62571428571471,0.167484
124.36257142857156,12.694000000000047,0.167484
124.1571428571428,13.374857142856605,0.167484
115.78200000000001,19.17571428571393,0.167484
92.74542857142868,31.64714285714281,0.167484
46.413714285714235,44.98600000000032,0.167484
9.883142857142877,25.190285714285757,0.167484
1.8251428571428576,7.973142857142848,0.167484
0.7308571428571434,4.545428571428583,0.167484
0.5845714285714287,3.440571428571428,0.167484
0.6859999999999999,3.3734285714285654,0.167484
1.259428571428574,3.493999999999995,0.167484
0.9714285714285732,3.0902857142857116,0.167484
0.9754285714285709,2.284571428571434,0.167484
0.6954285714285701,1.893714285714285,0.167484
0.5202857142857146,1.5585714285714307,0.167484
0.625428571428574,1.3931428571428577,0.167484
0.46628571428571575,0.9119999999999993,0.167484
0.4737142857142862,0.7814285714285711,0.167484
0.5545714285714289,0.9145714285714255,0.167484
0.4037142857142854,0.5094285714285727,0.167484
0.25200000000000033,0.3174285714285713,0.167484
0.23514285714285707,0.253142857142857,0.167484
0.14342857142857135,0.32428571428571384,0.167484
0.23457142857142851,0.5754285714285722,0.167484
0.129142857142857,0.3168571428571429,0.167484
0.052857142857142915,0.23657142857142885,0.167484
0.01600000000000006,0.06914285714285709,0.167484
0.04485714285714289,0.09285714285714285,0.167484
0.09714285714285727,0.07542857142857133,0.167484
0.04085714285714285,0.17428571428571432,0.167484
0.12000000000000005,0.12057142857142837,0.167484
0.029428571428571405,0.0482857142857144,0.167484
0.16142857142857123,0.2505714285714291,0.167484
0.42685714285714277,0.292857142857142,0.167484
0.23342857142857157,0.17428571428571413,0.167484
0.19142857142857153,0.39628571428571513,0.167484
0.26828571428571446,0.760571428571428,0.167484
0.28514285714285664,0.9962857142857146,0.167484
0.2282857142857142,1.0437142857142858,0.167484
0.2888571428571433,0.9377142857142844,0.167484
0.27828571428571464,0.7262857142857129,0.167484
0.10542857142857166,0.6534285714285705,0.167484
0.16371428571428595,0.7559999999999995,0.167484
0.40971428571428703,0.8851428571428566,0.167484
0.26400000000000035,1.1779999999999995,0.167484
0.14771428571428585,1.0497142857142874,0.167484
0.12885714285714295,0.7597142857142851,0.167484
0.2562857142857136,1.289428571428569,0.167484
0.3245714285714279,1.1299999999999994,0.167484
0.26828571428571507,1.1222857142857152,0.167484
0.2525714285714289,1.1200000000000006,0.167484
0.5194285714285702,1.415714285714285,0.167484
0.7408571428571424,2.125428571428572,0.167484
1.6942857142857088,5.998857142857124,0.167484
11.44771428571432,20.265428571428554,0.167484
59.67428571428577,33.183428571428564,0.167484
112.67571428571415,18.77885714285734,0.167484
125.84371428571365,12.106571428572373,0.167484
123.79228571428581,13.621999999999838,0.167484
118.07828571428566,16.958571428571574,0.167484
94.7537142857143,29.42942857142875,0.167484
42.919142857142816,44.92028571428593,0.167484
8.752285714285723,24.873142857142792,0.167484
1.9477142857142817,8.063714285714303,0.167484
1.032,4.001428571428579,0.167484
0.7274285714285711,2.773999999999995,0.167484
0.8240000000000003,2.6017142857142788,0.167484
1.4522857142857135,2.417142857142853,0.167484
0.8008571428571444,2.1614285714285706,0.167484
0.722285714285715,2.044,0.167484
0.6245714285714301,1.8214285714285776,0.167484
0.7545714285714294,1.5268571428571396,0.167484
0.6728571428571429,1.1285714285714328,0.167484
0.48371428571428493,0.7271428571428628,0.167484
0.612857142857144,0.9402857142857132,0.167484
0.7094285714285716,1.0157142857142905,0.167484
0.711142857142858,0.7191428571428553,0.167484
0.5448571428571428,0.3242857142857158,0.167484
