phi1,phi2,demixing
0.019999999999999983,0.0,0.000505
0.005714285714285725,0.0,0.000505
0.008857142857142862,0.0,0.000505
0.04714285714285716,0.0,0.000505
0.21228571428571422,0.0,0.000505
0.2325714285714286,0.0,0.000505
0.20200000000000018,0.0,0.000505
0.22771428571428592,0.0,0.000505
0.2277142857142853,0.0,0.000505
0.22057142857142809,0.0,0.000505
0.1822857142857141,0.0,0.000505
0.12057142857142893,0.0,0.000505
0.12200000000000005,0.0,0.000505
0.11028571428571422,0.0,0.000505
0.23057142857142893,0.0005714285714283116,0.000505
0.2788571428571432,0.04057142857142864,0.000505
0.6571428571428571,0.57371428571429,0.000505
0.6319999999999997,2.5497142857142845,0.000505
1.9374285714285695,15.188285714285662,0.000505
4.744285714285718,51.671999999999805,0.000505
6.613142857142868,80.00514285714294,0.000505
7.036571428571412,86.47200000000007,0.000505
6.528857142857137,87.26828571428564,0.000505
6.195714285714273,89.51000000000008,0.000505
5.635142857142849,89.9057142857144,0.000505
5.143714285714283,90.1802857142859,0.000505
5.107428571428563,89.92571428571428,0.000505
5.478285714285708,88.39914285714288,0.000505
6.065999999999992,82.24371428571438,0.000505
3.2905714285714263,54.99142857142856,0.000505
1.0248571428571445,15.575142857142845,0.000505
0.18685714285714328,1.8137142857142878,0.000505
0.09828571428571452,0.16371428571428615,0.000505
0.1520000000000001,0.14971428571428538,0.000505
0.29971428571428604,0.19885714285714376,0.000505
0.22142857142857028,0.21,0.000505
0.14228571428571427,0.04457142857142851,0.000505
0.04742857142857136,0.0,0.000505
0.14657142857142877,0.0,0.000505
0.14485714285714282,0.0,0.000505
0.1654285714285712,0.0,0.000505
0.14314285714285724,0.0,0.000505
0.20171428571428593,0.0,0.000505
0.10457142857142877,0.0,0.000505
0.0602857142857143,0.0,0.000505
0.11057142857142864,0.0,0.000505
0.0737142857142859,0.0,0.000505
0.07399999999999991,0.0,0.000505
0.06857142857142856,0.0,0.000505
0.014285714285714382,0.0,0.000505
0.010000000000000005,0.0,0.000505
0.0025714285714285787,0.0,0.000505
0.03657142857142858,0.0,0.000505
0.012285714285714296,0.0,0.000505
0.0005714285714285718,0.0,0.000505
0.002285714285714296,0.0,0.000505
0.029142857142857276,0.0,0.000505
0.03628571428571428,0.0,0.000505
0.030857142857142906,0.0,0.000505
0.12057142857142879,0.0,0.000505
0.3037142857142861,0.0,0.000505
0.20542857142857127,0.0,0.000505
0.3028571428571424,0.0,0.000505
0.20599999999999957,0.0,0.000505
0.27314285714285697,0.0,0.000505
0.23457142857142851,0.0,0.000505
0.18542857142857144,0.0,0.000505
0.19028571428571442,0.0,0.000505
0.29171428571428576,0.0,0.000505
0.27371428571428585,0.0,0.000505
0.4568571428571428,0.10685714285714103,0.000505
0.7708571428571438,0.9840000000000028,0.000505
0.6314285714285718,2.7391428571428573,0.000505
1.807142857142857,15.08971428571434,0.000505
4.564285714285722,52.7111428571428,0.000505
6.304000000000004,82.48657142857124,0.000505
6.50771428571429,88.52885714285708,0.000505
6.639142857142857,88.79771428571438,0.000505
5.695714285714288,89.43057142857143,0.000505
6.446571428571421,87.55542857142838,0.000505
6.02114285714287,88.88571428571426,0.000505
5.339428571428576,89.61285714285727,0.000505
5.603999999999999,90.2560000000001,0.000505
6.471999999999977,81.35885714285718,0.000505
4.035142857142863,51.763714285714265,0.000505
1.4400000000000013,13.712857142857134,0.000505
0.3488571428571438,2.172857142857149,0.000505
0.13514285714285704,0.5325714285714302,0.000505
0.11657142857142919,0.5634285714285716,0.000505
0.25485714285714317,0.44485714285714334,0.000505
0.2917142857142852,0.10599999999999984,0.000505
0.11142857142857157,0.005142857142857225,0.000505
0.06828571428571417,0.0,0.000505
0.22714285714285712,0.0,0.000505
0.18571428571428555,0.0,0.000505
0.11314285714285727,0.0,0.000505
0.21914285714285714,0.0,0.000505
0.2094285714285712,0.0,0.000505
0.06742857142857143,0.0,0.000505
0.049428571428571426,0.0,0.000505
0.14371428571428568,0.0,0.000505
0.10000000000000023,0.0,0.000505
0.132285714285714,0.0,0.000505
0.08228571428571452,0.0,0.000505
0.018571428571428586,0.0,0.000505
0.01657142857142857,0.0,0.000505
0.002285714285714287,0.0,0.000505
0.025142857142857095,0.0,0.000505
0.042285714285714204,0.0,0.000505
0.0002857142857142859,0.0,0.000505
0.003999999999999991,0.0,0.000505
0.1294285714285715,0.0,0.000505
0.29600000000000015,0.0,0.000505
0.2828571428571425,0.0,0.000505
0.2205714285714287,0.0,0.000505
0.28257142857142886,0.0,0.000505
0.41914285714285676,0.0,0.000505
0.32857142857142896,0.0,0.000505
0.34314285714285814,0.0,0.000505
0.2585714285714284,0.0,0.000505
0.29485714285714215,0.0,0.000505
0.38199999999999984,0.0,0.000505
0.30028571428571504,0.0002857142857128943,0.000505
0.3574285714285709,0.08571428571428698,0.000505
0.58742857142857,0.8128571428571417,0.000505
0.5865714285714283,2.3751428571428512,0.000505
1.8437142857142903,15.392571428571417,0.000505
5.655714285714278,55.78399999999996,0.000505
6.882857142857145,85.04628571428582,0.000505
6.565999999999992,89.36028571428541,0.000505
6.190285714285722,88.53600000000007,0.000505
5.3274285714285625,90.39371428571427,0.000505
5.43514285714287,89.01028571428569,0.000505
6.244285714285713,89.56885714285688,0.000505
5.566571428571438,90.86514285714283,0.000505
5.498857142857147,90.17600000000009,0.000505
5.463142857142855,84.23114285714291,0.000505
3.967714285714284,53.51228571428571,0.000505
1.598571428571426,13.081428571428566,0.000505
0.5239999999999991,2.022571428571436,0.000505
0.352000000000001,0.6808571428571429,0.000505
0.24971428571428522,0.4631428571428581,0.000505
0.16685714285714304,0.10800000000000036,0.000505
0.1914285714285711,0.00514285714285721,0.000505
0.03228571428571437,0.0,0.000505
0.024571428571428553,0.0,0.000505
0.16457142857142845,0.0,0.000505
0.15314285714285733,0.0,0.000505
0.09142857142857148,0.0,0.000505
0.08057142857142882,0.0,0.000505
0.08399999999999985,0.0,0.000505
0.10971428571428568,0.0,0.000505
0.12828571428571417,0.0,0.000505
0.2425714285714285,0.0,0.000505
0.15142857142857122,0.0,0.000505
0.10885714285714278,0.0,0.000505
0.07742857142857144,0.0,0.000505
0.06400000000000006,0.0,0.000505
0.016571428571428577,0.0,0.000505
0.050571428571428566,0.0,0.000505
0.1197142857142859,0.0,0.000505
0.014857142857142848,0.0,0.000505
0.0019999999999999996,0.0,0.000505
0.0954285714285714,0.0,0.000505
0.11999999999999987,0.0,0.000505
0.20199999999999974,0.0,0.000505
0.32742857142857146,0.0,0.000505
0.4282857142857153,0.0,0.000505
0.46028571428571496,0.0,0.000505
0.16914285714285737,0.0,0.000505
0.2382857142857139,0.0,0.000505
0.31285714285714367,0.0,0.000505
0.3139999999999996,0.0,0.000505
0.17171428571428596,0.0,0.000505
0.0817142857142858,0.0,0.000505
0.20457142857142865,0.017714285714285644,0.000505
0.4059999999999992,0.5619999999999984,0.000505
0.3939999999999992,1.783714285714284,0.000505
2.0662857142857116,14.250857142857148,0.000505
5.126857142857148,55.13914285714288,0.000505
6.469428571428564,83.67314285714282,0.000505
6.81999999999999,88.62314285714277,0.000505
6.204571428571426,89.07285714285719,0.000505
5.125428571428552,90.17228571428572,0.000505
4.421999999999998,89.51428571428576,0.000505
5.322285714285713,89.40485714285704,0.000505
5.682285714285721,90.1991428571429,0.000505
5.415428571428572,90.44800000000005,0.000505
5.094285714285706,86.19914285714296,0.000505
3.6711428571428546,55.35514285714289,0.000505
1.2242857142857146,14.32828571428574,0.000505
0.4311428571428569,1.6499999999999997,0.000505
0.32714285714285674,0.24200000000000077,0.000505
0.2897142857142862,0.07428571428571386,0.000505
0.1820000000000002,0.0071428571428574705,0.000505
0.2417142857142853,0.0,0.000505
0.05342857142857136,0.0,0.000505
0.017142857142857168,0.0,0.000505
0.15971428571428603,0.0,0.000505
0.12228571428571436,0.0,0.000505
0.13742857142857123,0.0,0.000505
0.041428571428571405,0.0,0.000505
0.03342857142857148,0.0,0.000505
0.028285714285714348,0.0,0.000505
0.08571428571428555,0.0,0.000505
0.1405714285714283,0.0,0.000505
0.22885714285714281,0.0,0.000505
0.14485714285714288,0.0,0.000505
0.10657142857142875,0.0,0.000505
0.09857142857142866,0.0,0.000505
0.05942857142857142,0.0,0.000505
0.06057142857142857,0.0,0.000505
0.08657142857142827,0.0,0.000505
0.050571428571428566,0.0,0.000505
0.020857142857142876,0.0,0.000505
0.0008571428571428572,0.0,0.000505
0.0008571428571428572,0.0,0.000505
0.040285714285714286,0.0,0.000505
0.11799999999999988,0.0,0.000505
0.1785714285714285,0.0,0.000505
0.26657142857142835,0.0,0.000505
0.32628571428571373,0.0,0.000505
0.20257142857142876,0.0,0.000505
0.08485714285714256,0.0,0.000505
0.0808571428571429,0.0,0.000505
0.19885714285714248,0.0,0.000505
0.23514285714285665,0.0,0.000505
0.162571428571429,0.0,0.000505
0.050857142857142885,0.0,0.000505
0.15971428571428556,0.016285714285714688,0.000505
0.20485714285714296,0.6248571428571419,0.000505
0.4557142857142867,2.4851428571428507,0.000505
2.0408571428571385,15.195142857142958,0.000505
4.711428571428562,55.04000000000006,0.000505
6.518285714285738,83.32428571428594,0.000505
7.279714285714271,88.43714285714282,0.000505
7.770857142857155,86.84228571428561,0.000505
6.414571428571418,87.1194285714288,0.000505
4.875714285714295,89.09885714285699,0.000505
5.495428571428576,88.24400000000004,0.000505
5.428857142857149,89.92228571428566,0.000505
5.196571428571436,91.17942857142853,0.000505
4.654285714285711,86.04771428571428,0.000505
3.191428571428581,57.570571428571505,0.000505
1.2568571428571427,16.427999999999997,0.000505
0.38942857142857124,1.6431428571428537,0.000505
0.250571428571428,0.1394285714285719,0.000505
0.09714285714285749,0.009428571428571196,0.000505
0.11457142857142866,0.0005714285714283975,0.000505
0.10628571428571416,0.0011428571428571492,0.000505
0.08085714285714288,0.0,0.000505
0.031714285714285716,0.0,0.000505
0.07885714285714276,0.0,0.000505
0.07571428571428569,0.0,0.000505
0.09314285714285725,0.0,0.000505
0.1342857142857141,0.0,0.000505
0.1705714285714283,0.0,0.000505
0.12942857142857142,0.0,0.000505
0.06714285714285735,0.0,0.000505
0.15742857142857128,0.0,0.000505
0.1662857142857143,0.0,0.000505
0.0597142857142857,0.0,0.000505
0.009714285714285717,0.0,0.000505
0.014285714285714363,0.0,0.000505
0.01028571428571432,0.0,0.000505
0.015999999999999997,0.0,0.000505
0.0502857142857142,0.0,0.000505
0.045142857142857255,0.0,0.000505
0.020857142857142876,0.0,0.000505
0.002000000000000002,0.0,0.000505
0.00028571428571428563,0.0,0.000505
0.019142857142857142,0.0,0.000505
0.07799999999999994,0.0,0.000505
0.11257142857142877,0.0,0.000505
0.14485714285714288,0.0,0.000505
0.12257142857142854,0.0,0.000505
0.10828571428571435,0.0,0.000505
0.05057142857142865,0.0,0.000505
0.08285714285714267,0.0,0.000505
0.11400000000000025,0.0,0.000505
0.11314285714285717,0.0,0.000505
0.14171428571428565,0.0,0.000505
0.1600000000000003,0.0005714285714283024,0.000505
0.1857142857142853,0.03828571428571546,0.000505
0.2542857142857136,0.4568571428571434,0.000505
0.39542857142857174,2.938857142857146,0.000505
2.083428571428564,16.28399999999997,0.000505
4.959714285714265,55.70199999999996,0.000505
5.538285714285715,82.80828571428582,0.000505
7.121428571428566,86.68085714285712,0.000505
6.792285714285704,87.08657142857125,0.000505
6.185714285714283,86.95857142857156,0.000505
5.54514285714287,89.79199999999985,0.000505
5.108285714285725,89.75771428571431,0.000505
5.418285714285708,90.43571428571425,0.000505
4.96999999999999,90.42599999999995,0.000505
