dG_deviation,dGij
1.1309110000000002,-4.261899
1.1309110000000002,-4.494188
1.1309110000000002,-4.877865
1.1309110000000002,-4.776383
1.1309110000000002,-5.100517
0.8004579999999999,-4.189654
0.8004579999999999,-4.295117
0.8004579999999999,-4.459648
0.8004579999999999,-4.44691
0.8004579999999999,-4.745989
0.025782999999999667,-4.456642
0.025782999999999667,-4.418013
0.025782999999999667,-4.391561
0.025782999999999667,-4.543582
1.8426420000000001,-4.327033
1.8426420000000001,-4.320228
1.8426420000000001,-3.99694
1.8426420000000001,-3.368482
1.8426420000000001,-3.356046
3.8043260000000005,-4.899876
3.8043260000000005,-5.00408
3.8043260000000005,-5.912494
3.8043260000000005,-6.625306
1.1428729999999998,-4.618498
1.1428729999999998,-4.647048
1.1428729999999998,-4.854087
1.1428729999999998,-5.437648
1.1428729999999998,-5.913811
0.3274840000000001,-4.220139
0.3274840000000001,-4.158902
0.3274840000000001,-4.188629
1.5458440000000002,-4.14131
1.5458440000000002,-3.770774
1.5458440000000002,-3.579984
1.5458440000000002,-2.984739
1.5458440000000002,-2.652627
1.015459,-4.288867
1.015459,-4.323022
1.015459,-4.670684
1.015459,-4.991524
1.015459,-5.711556
1.014544,-4.47701
1.014544,-4.487878
1.014544,-4.683969
1.014544,-5.035907
1.014544,-5.326458
1.681149,-4.111874
1.681149,-3.990175
1.681149,-3.526898
1.681149,-3.027969
1.681149,-3.203793
4.504072,-4.380268
4.504072,-4.498909
4.504072,-3.983865
4.504072,-3.042058
4.504072,-2.738473
4.4195,-4.634846
4.4195,-3.317542
0.6689950000000002,-4.546886
0.6689950000000002,-4.176848
4.358611,-0.802277
4.339501,-3.438156
4.339501,-0.235337
1.8116060000000003,-3.296983
1.8116060000000003,-3.49841
1.8116060000000003,-3.821132
1.8116060000000003,-4.453917
1.8116060000000003,-4.854245
1.7513240000000003,-3.223936
1.7513240000000003,-3.504354
1.7513240000000003,-3.795755
1.7513240000000003,-4.230189
1.7513240000000003,-5.054221
2.385397,-3.190749
2.385397,-3.320894
2.385397,-3.4852
2.385397,-4.100709
2.385397,-5.008008
0.9040369999999998,-3.329889
0.9040369999999998,-3.538505
0.9040369999999998,-3.859207
0.9040369999999998,-4.67649
0.9040369999999998,-4.758536
1.3123960000000001,-3.326758
1.3123960000000001,-3.497312
1.3123960000000001,-3.874682
1.291417,-3.093569
1.291417,-3.226688
1.291417,-3.488054
1.291417,-3.962375
2.5700380000000003,-3.290273
2.5700380000000003,-3.758899
2.5700380000000003,-4.296017
2.5700380000000003,-5.083837
2.5700380000000003,-5.817846
1.982894,-3.24397
1.982894,-3.711303
1.982894,-4.074699
1.982894,-4.820934
1.982894,-5.249147
1.234254,-3.241366
1.234254,-3.296647
1.234254,-3.619432
1.234254,-4.290411
1.234254,-4.747334
0.02678400000000014,-3.343472
0.02678400000000014,-3.642265
0.02678400000000014,-4.052692
0.02678400000000014,-4.606452
0.02678400000000014,-4.598569
1.904585,-3.16964
1.904585,-3.440401
1.904585,-3.877324
1.1299099999999997,-3.290671
1.1299099999999997,-3.355411
1.1299099999999997,-3.703779
1.1299099999999997,-4.134644
1.1299099999999997,-4.135125
0.738515,-3.18944
0.738515,-3.240556
0.738515,-3.145779
0.738515,-3.248018
0.738515,-3.282485
4.908453000000001,-3.441505
4.908453000000001,-3.791483
4.908453000000001,-4.809527
2.247,-3.349429
2.247,-3.721374
2.247,-4.219689
2.247,-5.110388
2.247,-5.338589
0.776643,-3.203639
0.776643,-3.375047
0.776643,-3.6052
0.776643,-3.694649
0.776643,-4.039523
0.44171700000000014,-3.182553
0.44171700000000014,-2.960218
0.44171700000000014,-2.809988
0.44171700000000014,-2.516883
0.44171700000000014,-2.472747
2.119586,-3.24242
2.119586,-3.371031
2.119586,-3.840378
2.119586,-4.566446
2.119586,-5.291658
2.118671,-3.190964
2.118671,-3.500459
2.118671,-3.891466
2.118671,-4.558855
0.5770219999999999,-3.045951
0.5770219999999999,-2.894523
0.5770219999999999,-2.856641
0.5770219999999999,-2.766228
0.5770219999999999,-2.625475
3.399945,-3.280388
3.399945,-3.501534
3.399945,-3.540294
3.399945,-3.092895
3.399945,-2.413907
3.315373,-3.410891
0.43513199999999985,-3.219162
0.43513199999999985,-3.362293
0.43513199999999985,-3.635117
0.43513199999999985,-3.993262
0.43513199999999985,-4.35463
3.254484,-2.830684
3.235374,-2.67535
3.235374,-0.234045
0.06028199999999995,-5.524041
0.06028199999999995,-5.220081
0.06028199999999995,-5.842047
0.06028199999999995,-5.977379
0.6816960000000005,-5.980235
0.6816960000000005,-5.232345
0.6816960000000005,-4.863616
0.6816960000000005,-4.496936
0.6816960000000005,-4.468591
2.5501210000000003,-5.375955
2.5501210000000003,-4.627586
2.5501210000000003,-3.918073
2.5501210000000003,-3.703546
2.5501210000000003,-3.528395
3.0968470000000003,-5.998436
3.0968470000000003,-6.860923
0.4353939999999996,-5.883836
0.4353939999999996,-5.6426
0.4353939999999996,-6.145266
1.0349630000000003,-4.90524
1.0349630000000003,-4.789616
1.0349630000000003,-4.302038
1.0349630000000003,-4.348725
1.0349630000000003,-4.144626
2.2533230000000004,-4.330079
2.2533230000000004,-3.967902
2.2533230000000004,-3.3042
2.2533230000000004,-3.09582
2.2533230000000004,-2.735198
0.3079799999999997,-6.094222
0.3079799999999997,-5.878175
0.3079799999999997,-5.277141
0.3079799999999997,-6.236525
0.3079799999999997,-5.885528
0.3070649999999997,-5.322957
0.3070649999999997,-5.850838
0.3070649999999997,-5.412324
5.126979,-4.910896
5.126979,-2.886281
5.126979,-0.557327
1.3764740000000004,-5.699777
1.3764740000000004,-5.524617
1.3764740000000004,-5.322957
1.3764740000000004,-4.670396
5.06609,-3.991532
5.06609,-1.120721
5.0469800000000005,-3.662639
5.0469800000000005,-0.848584
1.7781080000000005,-5.616874
1.7781080000000005,-5.467544
1.7781080000000005,-5.785292
1.7781080000000005,-4.84339
1.7781080000000005,-4.945214
0.6214140000000006,-5.472361
0.6214140000000006,-4.778082
0.6214140000000006,-4.783768
0.6214140000000006,-4.769292
0.6214140000000006,-4.772124
2.4898390000000004,-4.808863
2.4898390000000004,-4.026678
2.4898390000000004,-4.412684
2.4898390000000004,-3.769067
2.4898390000000004,-3.629939
3.1571290000000003,-5.67435
3.1571290000000003,-5.851712
3.1571290000000003,-6.004191
3.1571290000000003,-7.148982
0.49567599999999956,-5.616308
0.49567599999999956,-6.254325
0.49567599999999956,-5.419051
0.49567599999999956,-5.803795
0.49567599999999956,-6.438322
0.9746810000000004,-4.626039
0.9746810000000004,-4.278142
0.9746810000000004,-4.114349
2.1930410000000005,-4.891131
2.1930410000000005,-4.071595
2.1930410000000005,-3.404113
2.1930410000000005,-2.823256
2.1930410000000005,-2.570028
0.36826199999999965,-5.782743
0.36826199999999965,-5.775344
0.36826199999999965,-5.545395
0.36826199999999965,-5.785009
0.36826199999999965,-6.256004
0.36734699999999965,-5.687001
0.36734699999999965,-5.612909
0.36734699999999965,-5.557714
0.36734699999999965,-5.711834
0.36734699999999965,-5.371791
5.151269,-4.871133
5.151269,-4.066021
5.0666970000000005,-5.452088
5.0666970000000005,-3.635201
1.3161920000000005,-5.017701
1.3161920000000005,-5.381481
1.3161920000000005,-4.718249
1.3161920000000005,-4.71448
5.005808,-3.907451
5.005808,-1.555532
4.9866980000000005,-3.738746
1.2554870000000005,-4.677671
1.2554870000000005,-4.560364
1.2554870000000005,-4.606311
3.1239120000000002,-4.422214
0.13839700000000033,-5.356519
0.13839700000000033,-5.592059
0.13839700000000033,-6.433401
1.6087540000000002,-4.898029
1.6087540000000002,-4.369911
2.8271140000000003,-4.43103
2.8271140000000003,-3.194968
2.8271140000000003,-2.928761
2.8271140000000003,-2.726268
5.70077,-2.884084
1.9502650000000004,-5.552973
1.9502650000000004,-5.5174
1.9502650000000004,-4.910779
1.9502650000000004,-5.11961
5.639881,-1.493303
5.620771,-3.255665
5.620771,-0.636237
5.620771,-0.186422
0.225873,-5.615743
0.225873,-5.066755
0.225873,-4.980907
0.225873,-4.786788
0.225873,-4.613343
1.6425519999999998,-4.957368
1.6425519999999998,-4.741591
1.6425519999999998,-4.15615
1.6425519999999998,-3.881705
1.6425519999999998,-3.890439
4.004416000000001,-5.392643
4.004416000000001,-7.157723
1.3429630000000001,-5.614327
1.3429630000000001,-5.777611
0.12739399999999979,-4.897043
0.12739399999999979,-4.702417
0.12739399999999979,-4.406877
0.12739399999999979,-4.361538
0.12739399999999979,-4.164193
1.345754,-5.07648
1.345754,-4.542795
1.345754,-3.842816
1.345754,-3.340518
1.345754,-2.672556
1.2146340000000002,-5.755438
1.2146340000000002,-5.513045
1.2146340000000002,-5.309854
1.2146340000000002,-5.605503
1.2146340000000002,-5.887498
1.4810589999999997,-5.395306
1.4810589999999997,-5.526054
1.4810589999999997,-5.100702
1.4810589999999997,-3.879248
1.4810589999999997,-2.807421
4.21941,-3.570057
4.21941,-2.609741
4.21941,-0.553131
4.21941,-0.474275
0.4689049999999999,-5.09642
0.4689049999999999,-5.114727
0.4689049999999999,-4.856475
0.4689049999999999,-4.937888
0.4689049999999999,-4.802458
4.1585209999999995,-3.778263
4.1585209999999995,-2.673103
4.139411,-3.281704
2.442306,-4.774449
2.442306,-4.256784
2.442306,-4.641113
2.442306,-4.448853
2.442306,-4.658646
3.559396,-4.301732
3.559396,-5.465892
2.089039,-3.914747
2.089039,-4.037993
0.870679,-4.343374
0.870679,-3.931484
0.870679,-3.359289
0.870679,-2.995566
0.870679,-2.677699
2.002977,-2.727915
2.002977,-0.098503
1.9420879999999998,-2.864605
1.9420879999999998,-0.333625
1.9229779999999999,-3.035909
1.9229779999999999,-1.043221
0.1615070000000003,-4.903844
0.1615070000000003,-4.461682
0.1615070000000003,-4.590836
2.029932,-5.238175
2.029932,-4.177024
2.029932,-4.026739
0.9555829999999998,-4.749538
0.9555829999999998,-5.819487
0.5147740000000001,-4.261968
0.5147740000000001,-3.839407
0.5147740000000001,-4.029228
1.7331340000000002,-3.726791
1.7331340000000002,-3.22403
1.7331340000000002,-2.537228
4.60679,-4.992269
4.60679,-2.536013
4.60679,-0.335164
0.8562850000000002,-4.937129
0.8562850000000002,-4.975472
4.545901,-3.479462
4.545901,-0.790388
4.545901,-0.306428
4.526791,-3.332306
4.526791,-0.283835
1.4401280000000005,-5.73143
1.4401280000000005,-5.813731
1.4401280000000005,-5.212189
1.4401280000000005,-4.673475
1.4401280000000005,-4.637914
3.3085530000000003,-4.68483
3.3085530000000003,-3.817899
2.3384150000000004,-7.556632
2.3384150000000004,-7.56501
2.3384150000000004,-6.420159
2.3384150000000004,-6.614888
0.3230380000000004,-6.432304
0.3230380000000004,-6.61819
0.3230380000000004,-6.425698
0.3230380000000004,-6.619562
0.3230380000000004,-6.283578
1.7933950000000003,-5.914959
1.7933950000000003,-5.26025
1.7933950000000003,-4.853142
1.7933950000000003,-4.516978
1.7933950000000003,-4.216912
3.0117550000000004,-5.543304
3.0117550000000004,-5.208131
3.0117550000000004,-4.056968
3.0117550000000004,-3.257472
3.0117550000000004,-2.941647
3.14706,-6.141018
3.14706,-5.569058
3.14706,-4.796477
3.14706,-4.111994
3.14706,-3.218791
5.885411,-3.720763
5.885411,-1.880013
5.885411,-1.030128
2.1349060000000004,-5.807112
2.1349060000000004,-5.520202
2.1349060000000004,-5.053992
5.824522,-3.779598
5.824522,-1.220569
5.8054120000000005,-3.805851
5.8054120000000005,-1.470966
5.8054120000000005,-0.708058
0.8529840000000002,-5.474619
0.8529840000000002,-5.25234
0.8529840000000002,-4.827876
0.26410599999999995,-5.972791
0.26410599999999995,-5.761248
0.26410599999999995,-5.662708
0.26410599999999995,-6.109877
0.26410599999999995,-6.618739
1.206251,-5.054301
1.206251,-4.833139
1.206251,-4.677156
1.206251,-4.396999
1.206251,-4.133254
2.424611,-5.515601
2.424611,-4.583799
2.424611,-4.134568
2.424611,-3.621923
2.424611,-3.006205
0.13669200000000004,-5.942449
0.13669200000000004,-6.091924
0.13669200000000004,-5.695253
0.13669200000000004,-5.993552
0.13669200000000004,-5.993271
5.298267,-3.550265
5.298267,-2.698801
5.298267,-0.388917
5.298267,-0.190676
1.547762,-5.735722
1.547762,-5.421036
1.547762,-5.055451
1.547762,-4.852414
1.547762,-4.956458
5.237378,-2.836056
5.218268,-3.260468
5.218268,-0.906135
0.10434400000000021,-5.101366
0.10434400000000021,-4.947374
0.10434400000000021,-4.683926
0.10434400000000021,-4.687375
0.10434400000000021,-4.645348
1.972769,-5.201581
1.972769,-4.214225
1.972769,-3.774975
1.972769,-3.382374
3.6741990000000007,-5.303888
0.457611,-4.516223
0.457611,-4.365125
0.457611,-4.303583
0.457611,-4.161225
0.457611,-4.149346
4.549627,-3.919441
4.549627,-2.352785
4.549627,-0.384517
0.7991220000000001,-5.442815
0.7991220000000001,-5.108951
0.7991220000000001,-4.669255
0.7991220000000001,-4.613027
4.488738,-3.393097
4.488738,-2.713408
4.488738,-1.3278
4.488738,-0.64316
4.469628,-3.669833
1.1566939999999999,-4.985549
1.1566939999999999,-4.815176
1.1566939999999999,-5.171045
1.1566939999999999,-4.736625
1.1566939999999999,-4.496607
0.7117309999999999,-4.621019
0.7117309999999999,-4.599395
0.7117309999999999,-4.145329
0.7117309999999999,-3.800215
0.7117309999999999,-3.780001
4.935237000000001,-4.622674
4.935237000000001,-7.152542
2.273784,-4.972574
2.273784,-5.328151
2.273784,-5.513336
2.273784,-6.003634
2.273784,-6.436138
0.8034270000000001,-4.891802
0.8034270000000001,-4.584174
0.8034270000000001,-4.540458
0.8034270000000001,-4.465337
0.8034270000000001,-4.242346
0.414933,-4.799749
0.414933,-4.767495
0.414933,-4.044532
0.414933,-3.214602
0.414933,-2.941485
2.14637,-4.859649
2.14637,-5.438438
2.14637,-6.11157
2.145455,-5.374787
2.145455,-5.523177
2.145455,-5.978522
2.145455,-5.627837
2.145455,-5.56354
0.5502379999999998,-5.526341
0.5502379999999998,-5.889465
0.5502379999999998,-5.187181
0.5502379999999998,-4.497609
0.5502379999999998,-3.581587
3.288589,-2.978373
3.288589,-0.142689
0.461916,-4.323718
0.461916,-5.005466
0.461916,-4.144152
0.461916,-4.875404
0.461916,-4.80075
3.2277,-3.133491
3.2277,-2.556724
3.20859,-3.305782
3.0038680000000006,-7.163148
0.3424149999999999,-5.497209
0.3424149999999999,-5.078198
0.3424149999999999,-6.145388
1.127942,-4.421474
2.346302,-4.489404
2.346302,-3.651856
2.346302,-2.123699
0.215001,-5.955399
2.481607,-5.090537
2.481607,-4.492676
2.481607,-3.79339
2.481607,-3.433273
2.481607,-2.957046
5.219958,-4.716993
5.219958,-3.23172
1.4694530000000001,-5.565846
1.4694530000000001,-5.279995
1.4694530000000001,-4.91646
5.139959,-3.422149
5.139959,-2.800013
5.139959,-0.158473
1.8684249999999998,-4.505568
1.8684249999999998,-4.131699
1.8684249999999998,-4.113842
1.8684249999999998,-3.655868
1.8684249999999998,-3.527267
3.778543000000001,-4.607395
3.778543000000001,-4.95248
3.778543000000001,-5.538941
3.778543000000001,-6.855756
1.1170900000000001,-4.525139
1.1170900000000001,-5.136514
1.1170900000000001,-5.373779
1.1170900000000001,-5.628636
0.3532669999999998,-4.551382
0.3532669999999998,-4.367573
0.3532669999999998,-4.348001
0.3532669999999998,-4.291687
0.3532669999999998,-4.312725
1.5716269999999999,-4.345895
1.5716269999999999,-3.957608
1.5716269999999999,-3.499056
1.5716269999999999,-2.656844
0.9887610000000002,-4.401021
0.9887610000000002,-4.649692
0.9887610000000002,-4.844622
0.9887610000000002,-5.307061
0.9887610000000002,-5.435947
1.7069319999999997,-4.704349
1.7069319999999997,-4.304112
1.7069319999999997,-3.839839
1.7069319999999997,-3.151135
1.7069319999999997,-2.926225
4.5298549999999995,-4.350273
4.5298549999999995,-4.744485
4.5298549999999995,-4.226235
4.5298549999999995,-2.941214
4.5298549999999995,-2.735454
4.445283,-4.6257
4.445283,-3.050986
0.6947779999999999,-4.503356
0.6947779999999999,-4.461521
0.6947779999999999,-4.600711
0.6947779999999999,-4.602238
0.6947779999999999,-4.565294
4.3843939999999995,-3.570072
4.3843939999999995,-0.856936
4.365284,-3.569065
4.365284,-0.223768
5.646968000000001,-3.45211
5.646968000000001,-6.27949
2.985515,-3.619044
2.985515,-5.01392
1.515158,-3.258954
1.515158,-3.539997
1.515158,-3.61628
1.515158,-3.746283
0.2967979999999999,-3.395327
0.2967979999999999,-2.943898
0.2967979999999999,-2.98309
0.2967979999999999,-2.695677
0.2967979999999999,-2.501313
2.857186,-3.562566
2.857186,-3.643451
2.857186,-3.838131
2.857186,-4.881917
2.857186,-5.096578
0.1614930000000001,-3.465233
0.1614930000000001,-3.514777
0.1614930000000001,-3.747529
0.1614930000000001,-3.127208
0.1614930000000001,-3.134117
2.66143,-3.451887
2.66143,-3.467156
2.66143,-3.448844
2.66143,-2.7504
2.66143,-2.148823
2.576858,-3.010936
2.576858,-2.215204
1.1736469999999999,-3.420335
1.1736469999999999,-3.641113
1.1736469999999999,-3.800912
1.1736469999999999,-4.231097
1.1736469999999999,-4.378822
2.515969,-2.712501
2.496859,-2.80373
2.6614530000000007,-7.588101
2.6614530000000007,-7.587014
2.6614530000000007,-6.441317
2.6614530000000007,-5.919327
2.6614530000000007,-6.02813
4.131810000000001,-6.624214
4.131810000000001,-5.669335
4.131810000000001,-5.078484
5.35017,-5.813531
5.35017,-4.75655
5.35017,-3.10651
2.7888670000000007,-7.155545
2.7888670000000007,-6.092787
2.7897820000000007,-7.149531
2.7897820000000007,-6.263247
2.7897820000000007,-5.941857
2.7897820000000007,-5.889465
